Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
14/06/2020 00:00:20,4.294872E-05,2.142183E-03,-3.676111E-05,6.867731E-04,-5.166204E-05,2.733491E-05,2.715332E-04,4.643537E-08,37.73237,18.17964, 175
14/06/2020 00:00:41,4.338095E-05,2.152554E-03,-3.387074E-05,6.895429E-04,-4.771873E-05,2.470066E-05,2.732048E-04,4.630769E-08,37.73998,18.17964, 175
14/06/2020 00:01:01,4.335E-05,2.149065E-03,-2.903617E-05,6.89321E-04,-5.423169E-05,3.385865E-05,2.717504E-04,4.645326E-08,37.74276,18.17963, 175
14/06/2020 00:01:21,4.325E-05,2.148059E-03,-2.947512E-05,6.927337E-04,-5.57834E-05,3.138224E-05,2.753208E-04,4.641921E-08,37.76088,18.17964, 175
14/06/2020 00:01:41,4.305E-05,2.159575E-03,-3.618843E-05,6.870587E-04,-5.132979E-05,3.752373E-05,2.734869E-04,4.649129E-08,37.75854,18.17961, 175
14/06/2020 00:02:01,0.0000433,2.153591E-03,-3.035301E-05,6.86752E-04,-5.352637E-05,3.83657E-05,2.715719E-04,4.644485E-08,37.75901,18.17964, 175
14/06/2020 00:02:21,0.0000436,2.147657E-03,-2.681562E-05,6.85525E-04,-4.99393E-05,2.732094E-05,2.795242E-04,4.64108E-08,37.76537,18.17961, 175
14/06/2020 00:02:41,0.000044,2.163749E-03,-2.800336E-05,6.921777E-04,-4.820622E-05,1.077855E-05,2.804655E-04,4.636946E-08,37.77351,18.17961, 175
14/06/2020 00:03:01,0.0000448,2.157362E-03,-3.066286E-05,6.90318E-04,-5.711344E-05,2.187284E-05,2.768626E-04,4.639267E-08,37.77256,18.17958, 175
14/06/2020 00:03:21,4.455E-05,2.15168E-03,-2.875215E-05,6.838378E-04,-5.28815E-05,1.830682E-05,2.709551E-04,4.622154E-08,37.77772,18.17963, 175
14/06/2020 00:03:41,4.425E-05,2.159223E-03,-2.485327E-05,6.851032E-04,-4.963702E-05,1.875257E-05,2.73844E-04,4.62222E-08,37.78143,18.1796, 175
14/06/2020 00:04:01,0.0000444,2.145897E-03,-2.658323E-05,6.847198E-04,-4.607009E-05,5.082816E-06,2.778688E-04,4.616405E-08,37.77814,18.17953, 175
14/06/2020 00:04:21,0.0000441,2.158066E-03,-2.999153E-05,6.844897E-04,-5.056401E-05,1.236345E-05,2.793132E-04,4.622508E-08,37.7778,18.17958, 175
14/06/2020 00:04:41,0.0000441,2.160933E-03,-3.41228E-05,6.825341E-04,-4.598949E-05,1.345307E-05,2.773982E-04,4.628809E-08,37.7765,18.1795, 175
14/06/2020 00:05:01,0.0000446,0.0021639,-2.743531E-05,6.849307E-04,-4.532447E-05,9.193649E-06,2.784531E-04,4.630268E-08,37.78587,18.17946, 175
14/06/2020 00:05:21,0.0000444,2.154094E-03,-2.462088E-05,6.849114E-04,-5.467504E-05,4.141782E-06,2.794755E-04,4.629959E-08,37.7788,18.1795, 175
14/06/2020 00:05:41,4.395E-05,2.159877E-03,-3.061122E-05,6.919093E-04,-5.179329E-05,9.094592E-06,2.74412E-04,4.633541E-08,37.78344,18.17949, 175
14/06/2020 00:06:01,4.435E-05,2.160933E-03,-3.45101E-05,6.871546E-04,-4.806515E-05,-5.417142E-06,2.814555E-04,4.616759E-08,37.78233,18.17949, 175
14/06/2020 00:06:21,0.0000465,2.156558E-03,-3.31158E-05,6.894552E-04,-4.562675E-05,1.483985E-05,2.810497E-04,4.620076E-08,37.78583,18.17937, 175
14/06/2020 00:06:41,4.665E-05,2.161587E-03,-2.795172E-05,6.857742E-04,-4.683587E-05,1.860399E-05,2.817476E-04,4.62965E-08,37.79043,18.17938, 175
14/06/2020 00:07:01,0.0000461,2.156357E-03,-3.3374E-05,6.843938E-04,-4.238226E-05,1.523608E-05,2.768626E-04,4.632657E-08,37.79378,18.17941, 175
14/06/2020 00:07:21,0.000046,0.0021551,-2.374299E-05,6.867136E-04,-4.427656E-05,2.801433E-05,2.775604E-04,4.639378E-08,37.79969,18.17937, 175
14/06/2020 00:07:41,0.000046,2.140969E-03,-3.838316E-05,6.976801E-04,-4.774272E-05,3.375959E-05,2.781771E-04,4.642495E-08,37.79979,18.17941, 175
14/06/2020 00:08:01,4.565E-05,2.165408E-03,-3.063704E-05,6.98677E-04,-4.917352E-05,2.51417E-05,2.71653E-04,4.637919E-08,37.81767,18.17943, 175
14/06/2020 00:08:21,4.465E-05,2.160028E-03,-3.040466E-05,6.867712E-04,-5.161192E-05,2.79648E-05,2.734544E-04,4.642319E-08,37.82978,18.17944, 175
14/06/2020 00:08:41,0.0000448,2.16214E-03,-2.784843E-05,6.827642E-04,-4.814576E-05,3.499779E-05,2.789075E-04,4.64495E-08,37.81538,18.17946, 175
14/06/2020 00:09:01,4.475E-05,2.162492E-03,-1.824324E-05,6.859084E-04,-5.096705E-05,1.796012E-05,2.750449E-04,4.652445E-08,37.82,18.17946, 175
14/06/2020 00:09:21,0.0000447,2.172197E-03,-2.689308E-05,6.851223E-04,-4.814576E-05,2.07337E-05,2.778363E-04,4.641191E-08,37.81958,18.17961, 175
14/06/2020 00:09:41,4.475E-05,2.16561E-03,-2.851977E-05,6.789489E-04,-4.806515E-05,1.018421E-05,2.75337E-04,4.652689E-08,37.81544,18.17952, 175
14/06/2020 00:10:01,0.0000445,2.160028E-03,-2.32524E-05,6.795816E-04,-5.012067E-05,4.538007E-06,2.786316E-04,4.661599E-08,37.82377,18.17955, 175
14/06/2020 00:10:21,0.000045,2.161335E-03,-2.296838E-05,6.899729E-04,-4.917352E-05,7.806862E-06,2.810497E-04,4.643579E-08,37.82034,18.17957, 175
14/06/2020 00:10:41,0.0000445,2.159072E-03,-2.911363E-05,6.81959E-04,-4.871002E-05,2.142709E-05,2.795891E-04,4.653927E-08,37.81953,18.1795, 175
14/06/2020 00:11:01,0.0000436,2.160732E-03,-2.875215E-05,6.8263E-04,-4.659405E-05,5.757585E-07,2.782421E-04,4.662527E-08,37.81393,18.17946, 175
14/06/2020 00:11:21,4.345E-05,2.16576E-03,-2.482744E-05,6.791407E-04,-4.222105E-05,1.518655E-05,2.754182E-04,4.644773E-08,37.81576,18.17946, 175
14/06/2020 00:11:41,0.0000449,2.156155E-03,-3.099853E-05,6.810387E-04,-5.054386E-05,1.31868E-06,2.778363E-04,4.657906E-08,37.80488,18.17949, 175
14/06/2020 00:12:01,0.0000459,2.153239E-03,-2.379463E-05,6.914492E-04,-5.020127E-05,2.370538E-05,2.793781E-04,4.654656E-08,37.79468,18.17952, 175
14/06/2020 00:12:21,0.000045,2.160681E-03,-2.94493E-05,6.99233E-04,-4.784348E-05,2.335869E-05,2.767003E-04,4.644906E-08,37.79119,18.17947, 175
14/06/2020 00:12:41,0.0000449,2.15344E-03,-2.8055E-05,6.980827E-04,-4.808531E-05,2.707329E-05,2.798488E-04,4.644353E-08,37.77655,18.17944, 175
14/06/2020 00:13:01,4.375E-05,2.165509E-03,-2.97075E-05,6.834735E-04,-4.756135E-05,8.846952E-06,2.785991E-04,4.642495E-08,37.78253,18.17949, 175
14/06/2020 00:13:21,0.0000429,2.145243E-03,-2.85714E-05,6.865986E-04,-4.877047E-05,2.98964E-05,2.718802E-04,4.645768E-08,37.76846,18.1795, 175
