Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
28/06/2020 00:00:20,4.373684E-05,1.557508E-03,-1.746863E-05,1.070762E-03,-4.103419E-05,2.401298E-05,2.975276E-04,4.409122E-07,37.73709,18.18081, 175
28/06/2020 00:00:41,4.314286E-05,1.559737E-03,-2.270648E-05,1.073277E-03,-4.65096E-05,4.488926E-05,2.98337E-04,4.348957E-07,37.73576,18.18083, 175
28/06/2020 00:01:01,4.325E-05,0.0015515,-1.767519E-05,1.079838E-03,-4.784348E-05,4.287276E-05,2.960131E-04,4.297209E-07,37.73927,18.18088, 175
28/06/2020 00:01:21,4.305E-05,1.552807E-03,-2.144497E-05,1.078381E-03,-4.212029E-05,4.693407E-05,2.983014E-04,4.248159E-07,37.72956,18.18082, 175
28/06/2020 00:01:41,4.235E-05,1.558138E-03,-1.808832E-05,1.073185E-03,-4.375261E-05,4.832085E-05,2.942766E-04,4.203105E-07,37.73776,18.1808, 175
28/06/2020 00:02:01,4.205E-05,1.558691E-03,-2.609265E-05,1.070884E-03,-4.220089E-05,5.079726E-05,2.979281E-04,4.167414E-07,37.72293,18.18077, 175
28/06/2020 00:02:21,0.0000425,1.57433E-03,-3.07145E-05,1.066916E-03,-4.288607E-05,5.441281E-05,2.978632E-04,4.153179E-07,37.7121,18.18079, 175
28/06/2020 00:02:41,0.0000418,1.555825E-03,-2.642831E-05,1.074124E-03,-4.546553E-05,3.197658E-05,2.972141E-04,4.150117E-07,37.7122,18.18074, 175
28/06/2020 00:03:01,0.0000422,1.557082E-03,-2.862305E-05,1.078975E-03,-4.544538E-05,4.133739E-05,2.986422E-04,4.160978E-07,37.79173,18.18079, 175
28/06/2020 00:03:21,0.0000423,1.555221E-03,-2.35106E-05,1.078208E-03,-5.004006E-05,3.177847E-05,2.893591E-04,4.174352E-07,37.7608,18.18062, 175
