Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
20/06/2020 00:00:20,4.269231E-05,2.036141E-03,-3.470872E-05,6.916202E-04,-5.388394E-05,1.42544E-05,2.710421E-04,4.271686E-08,37.52815,18.17992, 175
20/06/2020 00:00:41,4.209524E-05,2.015868E-03,-3.15592E-05,6.900906E-04,-5.787154E-05,1.852144E-05,2.726484E-04,4.258577E-08,37.5596,18.17992, 175
20/06/2020 00:01:01,4.205E-05,2.026112E-03,-3.556874E-05,7.013228E-04,-5.610584E-05,1.038232E-05,2.705981E-04,4.254325E-08,37.51923,18.17992, 175
20/06/2020 00:01:21,0.0000425,2.026414E-03,-3.288341E-05,6.918134E-04,-5.38085E-05,2.593415E-05,2.679203E-04,4.260007E-08,37.56585,18.17993, 175
20/06/2020 00:01:41,4.205E-05,2.021536E-03,-3.856391E-05,6.932897E-04,-5.396971E-05,1.962545E-06,2.697055E-04,4.258614E-08,37.57687,18.17993, 175
20/06/2020 00:02:01,4.205E-05,2.030588E-03,-3.512979E-05,6.989454E-04,-5.640812E-05,1.870305E-05,2.751098E-04,4.258725E-08,37.59304,18.18001, 175
20/06/2020 00:02:21,4.245E-05,0.002024,-3.83057E-05,7.071703E-04,-5.642827E-05,1.79106E-05,2.718153E-04,4.262749E-08,37.61314,18.17998, 175
20/06/2020 00:02:41,0.0000423,2.042858E-03,-3.735035E-05,7.009968E-04,-5.211572E-05,9.144121E-06,2.706306E-04,4.254436E-08,37.65155,18.18007, 175
20/06/2020 00:03:01,4.245E-05,2.040796E-03,-4.305666E-05,6.998273E-04,-5.338531E-05,1.934691E-05,2.676444E-04,4.265668E-08,37.61626,18.18007, 175
20/06/2020 00:03:21,0.000042,2.031342E-03,-3.319326E-05,6.917175E-04,-5.008036E-05,1.216534E-05,2.697704E-04,4.268586E-08,37.62846,18.17995, 175
20/06/2020 00:03:41,4.195E-05,2.035717E-03,-3.908031E-05,6.934238E-04,-5.052371E-05,-1.007278E-05,2.674983E-04,4.264407E-08,37.6422,18.18001, 175
20/06/2020 00:04:01,4.205E-05,2.033253E-03,-3.569784E-05,6.996932E-04,-5.350622E-05,1.053091E-05,2.703709E-04,4.264938E-08,37.65878,18.18007, 175
20/06/2020 00:04:21,0.0000421,2.033505E-03,-3.57753E-05,6.975459E-04,-5.360698E-05,1.171958E-05,2.696406E-04,4.251163E-08,37.66593,18.18008, 175
20/06/2020 00:04:41,0.0000429,2.040344E-03,-2.676398E-05,7.049655E-04,-5.405032E-05,1.236345E-05,2.699489E-04,4.25333E-08,37.67582,18.1801, 175
20/06/2020 00:05:01,4.275E-05,2.045976E-03,-3.554292E-05,7.107171E-04,-4.933473E-05,2.930206E-05,2.730163E-04,4.262948E-08,37.6679,18.18015, 175
20/06/2020 00:05:21,0.0000425,2.038433E-03,-3.254775E-05,7.00786E-04,-4.687618E-05,7.113469E-06,2.742335E-04,4.274335E-08,37.71462,18.18018, 175
20/06/2020 00:05:41,0.0000426,2.047334E-03,-3.569784E-05,6.946126E-04,-4.933473E-05,2.464642E-05,2.726268E-04,4.276657E-08,37.69646,18.18019, 175
20/06/2020 00:06:01,0.0000429,2.050753E-03,-3.634335E-05,7.0023E-04,-5.302257E-05,2.39035E-05,2.731299E-04,4.283157E-08,37.69874,18.18018, 175
20/06/2020 00:06:21,0.0000425,2.050753E-03,-3.363221E-05,6.957437E-04,-5.008036E-05,2.415114E-05,2.718315E-04,4.283334E-08,37.69922,18.18013, 175
20/06/2020 00:06:41,0.0000416,2.049295E-03,-3.80475E-05,7.000574E-04,-5.056401E-05,1.647428E-05,2.692511E-04,4.296291E-08,37.70332,18.18016, 175
20/06/2020 00:07:01,4.155E-05,2.046579E-03,-3.138583E-05,6.978334E-04,-4.933473E-05,5.528569E-06,2.726268E-04,4.300359E-08,37.70301,18.18013, 175
20/06/2020 00:07:21,4.205E-05,2.044316E-03,-2.756441E-05,7.007476E-04,-4.544538E-05,8.351672E-06,2.72854E-04,4.30907E-08,37.70079,18.18024, 175
20/06/2020 00:07:41,0.0000424,2.04487E-03,-3.461338E-05,6.972775E-04,-5.020127E-05,2.160658E-06,2.703709E-04,4.30257E-08,37.70183,18.18021, 175
20/06/2020 00:08:01,4.215E-05,2.043059E-03,-3.546546E-05,6.990604E-04,-5.2418E-05,4.092254E-06,2.706306E-04,4.307567E-08,37.70438,18.18025, 175
20/06/2020 00:08:21,0.0000425,2.050099E-03,-3.28576E-05,6.986195E-04,-5.008036E-05,1.285873E-05,2.684234E-04,4.305069E-08,37.70699,18.18021, 175
20/06/2020 00:08:41,0.0000427,2.056888E-03,-3.265103E-05,6.946509E-04,-4.70374E-05,1.94955E-05,2.69105E-04,4.310066E-08,37.71463,18.18001, 175
20/06/2020 00:09:01,0.0000422,2.046227E-03,-3.218626E-05,6.984853E-04,-5.068492E-05,8.64884E-06,2.655183E-04,4.301022E-08,37.72312,18.18001, 175
20/06/2020 00:09:21,4.265E-05,2.046529E-03,-3.019809E-05,6.947851E-04,-4.991914E-05,1.865352E-05,2.690563E-04,4.303565E-08,37.72511,18.17999, 175
20/06/2020 00:09:41,0.0000424,2.046328E-03,-3.327072E-05,6.964339E-04,-4.723892E-05,1.72172E-05,2.753046E-04,4.308717E-08,37.73193,18.18015, 175
20/06/2020 00:10:01,0.0000423,2.052865E-03,-3.017227E-05,6.919093E-04,-4.836743E-05,1.266062E-05,2.63652E-04,4.306218E-08,37.73228,18.18022, 175
20/06/2020 00:10:21,4.255E-05,2.055681E-03,-2.986243E-05,7.061542E-04,-4.919367E-05,2.083275E-05,2.68115E-04,4.308518E-08,37.7408,18.18021, 175
20/06/2020 00:10:41,4.205E-05,2.055581E-03,-3.554292E-05,6.963572E-04,-4.822637E-05,1.305684E-05,2.689265E-04,4.314333E-08,37.73814,18.18018, 175
20/06/2020 00:11:01,0.000042,2.048641E-03,-3.778929E-05,6.996548E-04,-5.453397E-05,1.449316E-05,2.697217E-04,4.31692E-08,37.73747,18.18022, 175
20/06/2020 00:11:21,4.155E-05,2.046378E-03,-3.288341E-05,7.052723E-04,-5.100736E-05,2.647896E-05,2.671251E-04,4.30131E-08,37.74567,18.18024, 175
20/06/2020 00:11:41,4.125E-05,2.045423E-03,-3.164403E-05,7.058282E-04,-4.875032E-05,3.398861E-06,2.694621E-04,4.313581E-08,37.75225,18.18022, 175
20/06/2020 00:12:01,0.000042,2.03964E-03,-3.241865E-05,7.106788E-04,-5.153131E-05,1.642475E-05,2.688778E-04,4.315328E-08,37.75439,18.1803, 175
20/06/2020 00:12:21,4.255E-05,2.055581E-03,-2.632503E-05,7.0625E-04,-5.340546E-05,6.321019E-06,2.697217E-04,4.308916E-08,37.74934,18.18024, 175
20/06/2020 00:12:41,0.0000421,2.049546E-03,-3.218626E-05,7.034317E-04,-4.913321E-05,2.23186E-05,2.703547E-04,4.311105E-08,37.75125,18.18027, 175
20/06/2020 00:13:01,0.0000419,2.065789E-03,-3.448428E-05,7.060774E-04,-4.985869E-05,2.296246E-05,2.737953E-04,4.312874E-08,37.74966,18.18027, 175
20/06/2020 00:13:21,0.0000419,2.04844E-03,-3.213462E-05,7.064801E-04,-5.124918E-05,2.043653E-05,2.728377E-04,4.309203E-08,37.75716,18.18033, 175
20/06/2020 00:13:41,0.0000423,2.052966E-03,-1.904367E-05,6.999999E-04,-5.235755E-05,2.221954E-05,2.692998E-04,4.299585E-08,37.75082,18.18034, 175
20/06/2020 00:14:01,4.235E-05,2.054374E-03,-2.800336E-05,6.961655E-04,-4.820622E-05,3.098602E-05,2.716043E-04,4.296313E-08,37.74676,18.18037, 175
20/06/2020 00:14:21,0.0000428,2.046479E-03,-3.226372E-05,6.912574E-04,-5.016097E-05,3.073837E-05,2.738277E-04,4.317517E-08,37.74586,18.18025, 175
20/06/2020 00:14:41,0.0000427,2.056687E-03,-3.283177E-05,6.96894E-04,-4.51834E-05,1.875257E-05,2.643012E-04,4.320325E-08,37.73822,18.18027, 175
20/06/2020 00:15:01,4.275E-05,2.056637E-03,-3.055958E-05,6.999424E-04,-4.909291E-05,2.697424E-05,2.665895E-04,4.319705E-08,37.73752,18.18025, 175
20/06/2020 00:15:21,0.0000419,2.040595E-03,-3.368385E-05,6.967598E-04,-4.709785E-05,2.593415E-05,2.669627E-04,4.317694E-08,37.76347,18.18025, 175
20/06/2020 00:15:41,4.305E-05,2.040545E-03,-3.639499E-05,6.955136E-04,-5.205527E-05,2.207096E-05,2.692024E-04,4.322469E-08,37.71883,18.18024, 175
20/06/2020 00:16:01,4.305263E-05,2.046169E-03,-3.230857E-05,6.987224E-04,-4.639041E-05,2.630691E-05,2.702624E-04,4.319449E-08,37.71199,18.1802, 175
20/06/2020 00:16:21,0.0000437,2.047384E-03,-3.07145E-05,6.920818E-04,-4.883093E-05,1.751437E-05,2.735681E-04,4.32751E-08,37.70914,18.18021, 175
20/06/2020 00:16:41,0.0000442,2.046428E-03,-3.267685E-05,6.968365E-04,-5.705298E-05,1.429504E-05,2.690076E-04,4.335492E-08,37.70909,18.18018, 175
20/06/2020 00:17:01,4.405E-05,2.057592E-03,-3.448428E-05,6.96779E-04,-4.727922E-05,2.385397E-05,2.688291E-04,4.323332E-08,37.71563,18.18011, 175
20/06/2020 00:17:21,4.415E-05,2.044668E-03,-2.913946E-05,6.990029E-04,-5.503777E-05,1.171958E-05,2.715394E-04,4.323973E-08,37.71716,18.17999, 175
20/06/2020 00:17:41,4.475E-05,2.038181E-03,-3.027555E-05,6.944208E-04,-5.453397E-05,8.153559E-06,2.712311E-04,4.329036E-08,37.72245,18.17993, 175
20/06/2020 00:18:01,4.335E-05,2.03803E-03,-3.355474E-05,6.955711E-04,-5.018112E-05,8.64884E-06,2.76116E-04,4.330606E-08,37.72206,18.17995, 175
20/06/2020 00:18:21,4.345E-05,2.040746E-03,-2.766769E-05,6.924653E-04,-4.881078E-05,1.320543E-05,2.669141E-04,4.323951E-08,37.72149,18.17995, 175
20/06/2020 00:18:41,4.365E-05,2.033052E-03,-2.33815E-05,6.927528E-04,-5.09469E-05,2.454736E-05,2.736654E-04,4.32415E-08,37.72478,18.17995, 175
20/06/2020 00:19:01,0.0000439,2.039539E-03,-3.055958E-05,6.881707E-04,-4.971762E-05,1.201675E-05,2.679852E-04,4.32468E-08,37.72063,18.18004, 175
20/06/2020 00:19:21,0.0000438,2.057894E-03,-2.787425E-05,6.912766E-04,-4.695679E-05,2.063464E-05,2.680663E-04,4.324791E-08,37.7163,18.17999, 175
20/06/2020 00:19:41,4.465E-05,2.038986E-03,-3.290924E-05,6.964339E-04,-4.51028E-05,2.212048E-05,2.710525E-04,4.335891E-08,37.71376,18.17998, 175
20/06/2020 00:20:01,4.455E-05,2.032197E-03,-3.528471E-05,6.981019E-04,-5.217618E-05,9.490817E-06,2.72075E-04,4.332198E-08,37.7121,18.17996, 175
20/06/2020 00:20:21,0.0000445,2.052815E-03,-3.296088E-05,6.956862E-04,-4.953625E-05,1.736579E-05,2.687804E-04,4.335537E-08,37.70395,18.17996, 175
20/06/2020 00:20:41,0.000045,2.056184E-03,-3.394205E-05,6.907589E-04,-4.653359E-05,4.587535E-06,2.691537E-04,4.343917E-08,37.70285,18.17998, 175
20/06/2020 00:21:01,4.475E-05,2.045171E-03,-2.707382E-05,7.058858E-04,-5.030203E-05,2.459689E-05,2.736817E-04,4.345376E-08,37.69579,18.18001, 175
20/06/2020 00:21:21,0.0000446,2.046479E-03,-2.462088E-05,7.019363E-04,-4.469975E-05,2.76181E-05,2.723509E-04,4.340887E-08,37.68288,18.17996, 175
20/06/2020 00:21:41,0.000045,2.045272E-03,-2.895871E-05,7.031058E-04,-5.04431E-05,2.930206E-05,2.722373E-04,4.331844E-08,37.67777,18.17996, 175
20/06/2020 00:22:01,4.455E-05,2.032147E-03,-3.502651E-05,6.95552E-04,-4.691648E-05,2.608273E-05,2.629541E-04,4.329324E-08,37.66906,18.17995, 175
20/06/2020 00:22:21,0.0000435,2.026766E-03,-3.29867E-05,6.83857E-04,-5.267998E-05,1.152147E-05,2.629541E-04,4.339848E-08,37.64797,18.17995, 175
20/06/2020 00:22:41,0.0000435,2.026766E-03,-3.050794E-05,6.885541E-04,-4.566705E-05,1.058044E-05,2.684396E-04,4.361472E-08,37.61839,18.18001, 175
20/06/2020 00:23:01,0.0000433,2.032147E-03,-3.396787E-05,6.882282E-04,-4.95161E-05,1.587994E-05,2.719451E-04,4.362401E-08,37.66336,18.18008, 175
20/06/2020 00:23:21,0.0000435,2.033706E-03,-3.543964E-05,6.853716E-04,-5.255907E-05,6.519131E-06,2.678716E-04,4.371488E-08,37.64053,18.18002, 175
20/06/2020 00:23:41,4.365E-05,2.026615E-03,-2.495655E-05,6.840679E-04,-5.137009E-05,1.310637E-05,2.709227E-04,4.372704E-08,37.63061,18.18005, 175
20/06/2020 00:24:01,0.0000441,2.021184E-03,-3.290924E-05,6.866178E-04,-4.713816E-05,1.147194E-05,2.708253E-04,4.374451E-08,37.61712,18.18007, 175
20/06/2020 00:24:21,0.0000432,2.008361E-03,-3.283177E-05,6.906631E-04,-5.713359E-05,1.815824E-05,2.691375E-04,4.373323E-08,37.60653,18.17992, 175
20/06/2020 00:24:41,0.0000427,2.017513E-03,-3.120509E-05,6.805977E-04,-4.8972E-05,9.986099E-06,2.68683E-04,4.372041E-08,37.59214,18.17987, 175
20/06/2020 00:25:01,4.275E-05,2.005696E-03,-2.996571E-05,6.879023E-04,-4.965717E-05,3.27195E-05,2.697866E-04,4.37947E-08,37.57888,18.17981, 175
20/06/2020 00:25:21,4.195E-05,2.006601E-03,-3.732453E-05,6.80406E-04,-4.796439E-05,2.950017E-05,2.689265E-04,4.391896E-08,37.52532,18.17978, 175
20/06/2020 00:25:41,4.215E-05,2.015049E-03,-3.396787E-05,6.837995E-04,-4.862941E-05,2.588462E-05,2.703384E-04,4.388712E-08,37.5615,18.17979, 175
20/06/2020 00:26:01,4.205E-05,2.013792E-03,-2.97075E-05,6.82975E-04,-5.199481E-05,2.147662E-05,2.684072E-04,4.382654E-08,37.54654,18.17974, 175
20/06/2020 00:26:21,4.225E-05,2.012887E-03,-3.574948E-05,6.780862E-04,-4.705755E-05,3.638458E-05,2.635384E-04,4.385661E-08,37.53286,18.17996, 175
20/06/2020 00:26:41,4.215E-05,1.998153E-03,-3.600768E-05,6.802718E-04,-5.28412E-05,1.043185E-05,2.64009E-04,4.389398E-08,37.51311,18.17992, 175
20/06/2020 00:27:01,0.0000421,2.007355E-03,-4.148161E-05,6.818631E-04,-5.086629E-05,1.984219E-05,2.614935E-04,4.390193E-08,37.50362,18.1799, 175
20/06/2020 00:27:21,4.215E-05,2.003533E-03,-3.086942E-05,6.75843E-04,-5.143055E-05,2.340821E-05,2.618343E-04,4.388712E-08,37.48078,18.17992, 175
20/06/2020 00:27:41,4.205E-05,1.998052E-03,-3.497487E-05,6.820165E-04,-4.987884E-05,3.524543E-05,2.613799E-04,4.385617E-08,37.46677,18.1799, 175
20/06/2020 00:28:01,4.205E-05,2.002578E-03,-3.386459E-05,6.785655E-04,-4.95161E-05,3.816759E-05,2.665083E-04,4.371532E-08,37.4093,18.17986, 175
20/06/2020 00:28:21,0.0000422,2.002427E-03,-3.554292E-05,6.798692E-04,-5.088644E-05,3.653316E-05,2.627594E-04,4.359018E-08,37.45089,18.17986, 175
20/06/2020 00:28:41,4.185E-05,1.982765E-03,-3.626589E-05,6.868287E-04,-5.52393E-05,2.306152E-05,2.608768E-04,4.344005E-08,37.45303,18.17992, 175
20/06/2020 00:29:01,0.0000425,1.991112E-03,-3.381295E-05,6.721237E-04,-5.251876E-05,5.154018E-05,2.612176E-04,4.358156E-08,37.43084,18.17989, 175
20/06/2020 00:29:21,0.0000422,1.977334E-03,-3.698886E-05,6.741751E-04,-4.907276E-05,4.406143E-05,2.574849E-04,4.370029E-08,37.41842,18.17989, 175
20/06/2020 00:29:41,4.155E-05,1.974769E-03,-3.161822E-05,6.750954E-04,-5.505793E-05,2.821244E-05,2.619317E-04,4.372262E-08,37.40244,18.17986, 175
20/06/2020 00:30:01,4.115E-05,1.984726E-03,-4.031969E-05,6.771851E-04,-4.772257E-05,2.633037E-05,2.696893E-04,4.368371E-08,37.38613,18.17982, 175
20/06/2020 00:30:21,4.195E-05,1.98895E-03,-3.980329E-05,6.751337E-04,-5.735526E-05,2.405208E-05,2.663947E-04,4.374097E-08,37.37063,18.17981, 175
20/06/2020 00:30:41,0.000042,1.984525E-03,-3.474249E-05,6.812304E-04,-5.806059E-05,2.652849E-05,2.625971E-04,4.369565E-08,37.36,18.17979, 175
20/06/2020 00:31:01,4.255E-05,1.962147E-03,-3.608515E-05,6.728906E-04,-5.76777E-05,3.613694E-05,2.623699E-04,4.377458E-08,37.3407,18.17981, 175
20/06/2020 00:31:21,4.195E-05,1.970142E-03,-3.729871E-05,6.746544E-04,-6.070051E-05,1.092713E-05,2.618343E-04,4.380708E-08,37.32043,18.17984, 175
20/06/2020 00:31:41,0.000042,1.980502E-03,-4.065536E-05,6.736766E-04,-5.787922E-05,2.226907E-05,2.59546E-04,4.377547E-08,37.3312,18.1799, 175
20/06/2020 00:32:01,0.0000419,1.966924E-03,-3.469085E-05,6.730247E-04,-5.489671E-05,2.415114E-05,2.593837E-04,4.379161E-08,37.3671,18.17987, 175
20/06/2020 00:32:21,4.215E-05,1.98025E-03,-3.693722E-05,6.749611E-04,-6.05393E-05,1.449316E-05,2.604873E-04,4.369631E-08,37.41022,18.17992, 175
20/06/2020 00:32:41,0.000043,1.966622E-03,-3.422608E-05,6.713376E-04,-5.830241E-05,2.061602E-06,2.556347E-04,4.362136E-08,37.44378,18.17992, 175
20/06/2020 00:33:01,0.0000431,1.980854E-03,-3.784093E-05,6.699956E-04,-6.174842E-05,1.399788E-05,2.585235E-04,4.357581E-08,37.464,18.17999, 175
20/06/2020 00:33:21,0.0000421,1.981155E-03,-3.990657E-05,6.728906E-04,-5.43526E-05,1.516793E-06,2.571603E-04,4.383759E-08,37.48755,18.18008, 175
20/06/2020 00:33:41,0.0000403,1.980401E-03,-3.086942E-05,6.686919E-04,-5.931002E-05,5.974322E-06,2.624186E-04,4.369189E-08,37.51126,18.18008, 175
