Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
16/06/2020 00:00:22,4.339024E-05,1.708544E-03,-3.165096E-05,7.411806E-04,-5.273405E-05,1.587994E-05,2.796204E-04,2.176052E-07,37.7415,18.18041, 175
16/06/2020 00:00:42,0.0000435,1.703066E-03,-3.675648E-05,7.417375E-04,-5.102751E-05,1.714905E-06,2.765705E-04,2.151561E-07,37.77127,18.18043, 175
16/06/2020 00:01:02,4.375E-05,1.71956E-03,-3.04563E-05,7.470482E-04,-5.417124E-05,3.024309E-05,2.767977E-04,2.13975E-07,37.80065,18.18043, 175
16/06/2020 00:01:22,4.365E-05,1.718957E-03,-2.890707E-05,7.431563E-04,-5.120888E-05,1.959455E-05,2.784531E-04,2.125734E-07,37.77938,18.18039, 175
16/06/2020 00:01:42,0.0000432,1.729568E-03,-3.683394E-05,7.462047E-04,-4.967732E-05,2.147662E-05,2.812607E-04,2.122535E-07,37.8147,18.18042, 175
16/06/2020 00:02:02,4.257895E-05,1.721365E-03,-3.089524E-05,7.449171E-04,-4.997536E-05,3.381433E-05,2.808371E-04,2.117177E-07,37.83508,18.18036, 175
16/06/2020 00:02:22,0.0000426,1.733741E-03,-2.449178E-05,7.473358E-04,-5.320393E-05,2.984687E-05,2.792807E-04,2.109322E-07,37.85096,18.1804, 175
16/06/2020 00:02:42,4.315E-05,1.730624E-03,-2.663487E-05,7.466073E-04,-4.941534E-05,2.494359E-05,2.786154E-04,2.095333E-07,37.85596,18.18025, 175
16/06/2020 00:03:02,0.0000437,1.729417E-03,-2.815828E-05,7.508252E-04,-4.451838E-05,3.321478E-05,2.798325E-04,2.070693E-07,37.79354,18.18031, 175
16/06/2020 00:03:22,4.345E-05,1.748274E-03,-2.751277E-05,7.467606E-04,-4.99796E-05,2.340821E-05,2.756454E-04,2.043267E-07,37.88026,18.18031, 175
16/06/2020 00:03:42,0.0000439,1.731931E-03,-2.823574E-05,7.498474E-04,-5.09469E-05,2.112992E-05,2.792807E-04,2.019987E-07,37.88291,18.18031, 175
16/06/2020 00:04:02,4.415E-05,1.728863E-03,-2.410447E-05,7.570178E-04,-4.973778E-05,1.558277E-05,2.831433E-04,2.001693E-07,37.89049,18.18027, 175
16/06/2020 00:04:22,0.0000439,1.732887E-03,-3.081778E-05,7.720678E-04,-4.556629E-05,2.290617E-07,2.820722E-04,2.005197E-07,37.89144,18.1803, 175
16/06/2020 00:04:42,4.305E-05,1.745509E-03,-3.079196E-05,7.647633E-04,-4.770242E-05,1.127383E-05,2.82056E-04,2.010875E-07,37.89526,18.18034, 175
16/06/2020 00:05:02,0.0000431,1.753555E-03,-3.032719E-05,7.515345E-04,-4.810546E-05,1.979266E-05,2.849285E-04,2.022691E-07,37.88976,18.1803, 175
16/06/2020 00:05:22,0.0000428,0.0017352,-2.877797E-05,7.503075E-04,-4.99796E-05,2.553792E-05,2.789075E-04,2.030295E-07,37.89306,18.18031, 175
16/06/2020 00:05:42,4.255E-05,1.744151E-03,-1.968918E-05,7.552155E-04,-4.496173E-05,3.326431E-05,2.767165E-04,2.04697E-07,37.89334,18.18025, 175
16/06/2020 00:06:02,0.0000422,1.75632E-03,-1.803668E-05,7.463581E-04,-4.693664E-05,2.4795E-05,2.795242E-04,2.078506E-07,37.90083,18.18022, 175
