Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
22/06/2020 00:00:20,4.279487E-05,2.185637E-03,-3.337135E-05,7.045688E-04,-4.941948E-05,2.616655E-05,2.76868E-04,4.289363E-08,37.63537,18.17952, 175
22/06/2020 00:00:41,4.352381E-05,2.177554E-03,-2.772302E-05,7.054284E-04,-5.18643E-05,2.861574E-05,2.808712E-04,4.298039E-08,37.62417,18.17947, 175
22/06/2020 00:01:01,4.315E-05,2.185121E-03,-3.254775E-05,7.031825E-04,-5.57834E-05,3.212516E-05,2.836951E-04,4.294057E-08,37.61492,18.17937, 175
22/06/2020 00:01:21,4.285E-05,2.179841E-03,-2.960422E-05,6.981402E-04,-5.249861E-05,2.860867E-05,2.819423E-04,4.284528E-08,37.604,18.17941, 175
22/06/2020 00:01:41,0.0000429,2.178684E-03,-3.094689E-05,7.007668E-04,-5.797998E-05,1.979266E-05,2.746879E-04,4.297573E-08,37.58863,18.17932, 175
22/06/2020 00:02:01,0.0000428,2.180092E-03,-2.833902E-05,6.955711E-04,-5.161192E-05,2.202143E-05,2.770736E-04,4.299519E-08,37.57719,18.17937, 175
22/06/2020 00:02:21,4.335E-05,2.168224E-03,-2.926856E-05,7.010352E-04,-5.362713E-05,1.741531E-05,2.7795E-04,4.303764E-08,37.61287,18.17935, 175
22/06/2020 00:02:41,0.0000439,2.170789E-03,-3.205716E-05,7.019363E-04,-5.316363E-05,3.227375E-05,2.788425E-04,4.304958E-08,37.65564,18.17935, 175
22/06/2020 00:03:01,4.425E-05,2.180545E-03,-2.614429E-05,6.969132E-04,-5.001991E-05,3.479968E-05,2.791671E-04,4.320236E-08,37.60734,18.17933, 175
22/06/2020 00:03:21,4.345E-05,0.0021726,-3.099853E-05,7.029716E-04,-5.463473E-05,2.533981E-05,2.740225E-04,4.320148E-08,37.6039,18.17938, 175
22/06/2020 00:03:41,0.0000426,2.171292E-03,-3.079196E-05,7.01342E-04,-5.356667E-05,2.281388E-05,2.742822E-04,4.324592E-08,37.58797,18.1793, 175
22/06/2020 00:04:01,0.0000428,2.171242E-03,-2.431104E-05,6.990988E-04,-5.159177E-05,3.623599E-05,2.741361E-04,4.319705E-08,37.58794,18.17933, 175
22/06/2020 00:04:21,4.215E-05,2.154597E-03,-3.099853E-05,6.970665E-04,-5.664994E-05,2.76181E-05,2.781771E-04,4.326825E-08,37.57477,18.17938, 175
22/06/2020 00:04:41,4.235E-05,2.163246E-03,-2.870051E-05,6.937306E-04,-5.521914E-05,2.558745E-05,2.780149E-04,4.337217E-08,37.56457,18.17933, 175
22/06/2020 00:05:01,0.0000428,2.148914E-03,-2.57828E-05,7.007668E-04,-5.390926E-05,3.182799E-05,2.75337E-04,4.344779E-08,37.54853,18.1794, 175
22/06/2020 00:05:21,0.0000425,2.156608E-03,-3.895121E-05,7.055982E-04,-5.401002E-05,2.395302E-05,2.766192E-04,4.341219E-08,37.53371,18.17932, 175
22/06/2020 00:05:41,4.185E-05,2.166414E-03,-2.983661E-05,6.974117E-04,-5.785907E-05,4.019824E-05,2.731299E-04,4.341816E-08,37.52304,18.17938, 175
22/06/2020 00:06:01,4.235E-05,2.164151E-03,-3.59044E-05,6.906248E-04,-5.388911E-05,2.415114E-05,2.762459E-04,4.34175E-08,37.50963,18.17937, 175
22/06/2020 00:06:21,0.0000428,2.149769E-03,-3.91836E-05,6.902221E-04,-5.48161E-05,4.638926E-05,2.750287E-04,4.349068E-08,37.5041,18.17932, 175
22/06/2020 00:06:41,0.0000421,2.138203E-03,-3.31158E-05,7.044479E-04,-5.358682E-05,1.870305E-05,2.748989E-04,4.347299E-08,37.49824,18.17933, 175
22/06/2020 00:07:01,4.221053E-05,2.133616E-03,-3.72824E-05,7.043328E-04,-5.797256E-05,4.40849E-05,2.792483E-04,4.320659E-08,37.48964,18.17932, 175
22/06/2020 00:07:21,4.325E-05,2.144489E-03,-3.352893E-05,6.964722E-04,-5.489671E-05,2.98964E-05,2.748015E-04,4.313404E-08,37.47864,18.1793, 175
22/06/2020 00:07:41,0.0000437,2.138756E-03,-3.667902E-05,6.901071E-04,-4.995945E-05,2.583509E-05,2.7597E-04,4.306771E-08,37.47348,18.17929, 175
22/06/2020 00:08:01,0.0000435,2.143282E-03,-3.647245E-05,6.942099E-04,-5.608568E-05,2.568651E-05,2.75759E-04,4.299585E-08,37.46934,18.17933, 175
22/06/2020 00:08:21,0.0000426,2.131112E-03,-3.569784E-05,6.912766E-04,-5.43526E-05,2.122898E-05,2.763919E-04,4.315328E-08,37.47829,18.17932, 175
22/06/2020 00:08:41,4.235E-05,2.121155E-03,-4.000985E-05,6.934431E-04,-5.525945E-05,2.345774E-05,2.796378E-04,4.306904E-08,37.47945,18.17929, 175
22/06/2020 00:09:01,4.205E-05,2.137801E-03,-3.275431E-05,6.942482E-04,-5.963245E-05,1.5979E-05,2.756292E-04,4.306285E-08,37.48764,18.1793, 175
