Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
24/06/2020 00:00:20,4.307692E-05,2.113094E-03,-2.193092E-05,6.941077E-04,-4.276412E-05,1.806426E-05,2.793981E-04,5.71697E-08,37.88372,18.17981, 175
24/06/2020 00:00:41,4.209524E-05,2.116587E-03,-2.214089E-05,6.881004E-04,-4.510855E-05,3.375723E-05,2.788619E-04,5.771413E-08,37.86927,18.17987, 175
24/06/2020 00:01:01,0.000042,2.104158E-03,-2.317494E-05,6.9444E-04,-4.109253E-05,1.092713E-05,2.815853E-04,5.811871E-08,37.8604,18.17979, 175
24/06/2020 00:01:21,4.145E-05,2.106321E-03,-2.95784E-05,7.005176E-04,-4.401458E-05,2.4795E-05,2.821533E-04,5.846739E-08,37.84513,18.17979, 175
24/06/2020 00:01:41,4.205E-05,2.114166E-03,-2.103184E-05,6.847581E-04,-4.478036E-05,3.187752E-05,2.791834E-04,5.900689E-08,37.80823,18.17977, 175
24/06/2020 00:02:01,4.205E-05,2.112908E-03,-3.21088E-05,6.863493E-04,-4.133436E-05,4.723123E-05,2.799624E-04,5.944909E-08,37.82038,18.17984, 175
24/06/2020 00:02:21,0.0000419,2.108383E-03,-2.916528E-05,6.92216E-04,-4.353093E-05,2.246718E-05,2.787452E-04,6.004851E-08,37.79859,18.17987, 175
24/06/2020 00:02:41,0.000042,2.106019E-03,-2.371717E-05,6.898387E-04,-5.272029E-05,2.429972E-05,2.779337E-04,6.060525E-08,37.77887,18.17984, 175
24/06/2020 00:03:01,0.0000425,2.095961E-03,-3.208298E-05,6.873847E-04,-4.808531E-05,4.014872E-05,2.817314E-04,6.123628E-08,37.75349,18.17984, 175
24/06/2020 00:03:21,0.0000427,2.100538E-03,-2.934602E-05,6.859084E-04,-4.435717E-05,3.172894E-05,2.81634E-04,6.159933E-08,37.73551,18.17946, 175
24/06/2020 00:03:41,4.205E-05,2.096917E-03,-3.014645E-05,6.872313E-04,-4.504234E-05,2.692471E-05,0.000273,6.221666E-08,37.73175,18.17984, 175
24/06/2020 00:04:01,4.215E-05,2.097722E-03,-2.777097E-05,6.948042E-04,-5.33047E-05,3.479968E-05,2.727404E-04,6.295161E-08,37.69246,18.1799, 175
24/06/2020 00:04:21,4.135E-05,2.091084E-03,-3.07145E-05,6.953411E-04,-4.461914E-05,3.217469E-05,2.742659E-04,6.351896E-08,37.6636,18.17982, 175
24/06/2020 00:04:41,4.185E-05,2.075444E-03,-2.647995E-05,6.936923E-04,-4.461914E-05,3.227375E-05,2.782908E-04,6.407083E-08,37.63724,18.17978, 175
24/06/2020 00:05:01,4.235E-05,2.08691E-03,-2.028305E-05,6.894361E-04,-4.457884E-05,3.009451E-05,2.725619E-04,6.456367E-08,37.58567,18.17961, 175
24/06/2020 00:05:21,4.385E-05,2.075042E-03,-3.409697E-05,6.867712E-04,-4.578797E-05,2.930206E-05,2.772683E-04,6.497825E-08,37.60819,18.17964, 175
24/06/2020 00:05:41,4.365E-05,2.075796E-03,-2.898453E-05,6.850648E-04,-4.772257E-05,2.538934E-05,2.736654E-04,6.526701E-08,37.57711,18.17967, 175
24/06/2020 00:06:01,0.000043,2.071773E-03,-3.401951E-05,6.830326E-04,-4.937504E-05,2.217001E-05,2.741685E-04,6.561856E-08,37.52666,18.17964, 175
24/06/2020 00:06:21,4.385E-05,2.065588E-03,-2.826156E-05,6.84087E-04,-5.09066E-05,1.716767E-05,2.779337E-04,6.584298E-08,37.2128,18.17958, 175
24/06/2020 00:06:41,4.355E-05,2.059101E-03,-3.768601E-05,6.819015E-04,-4.681572E-05,1.355212E-05,2.784206E-04,6.612334E-08,37.63438,18.17969, 175
24/06/2020 00:07:01,0.000043,2.035566E-03,-3.141165E-05,6.754788E-04,-4.617086E-05,2.519123E-05,2.709876E-04,6.626573E-08,37.58288,18.17966, 175
24/06/2020 00:07:21,0.0000424,2.044518E-03,-3.512979E-05,6.764565E-04,-5.225679E-05,1.820776E-05,2.764731E-04,6.623478E-08,37.54559,18.17966, 175
24/06/2020 00:07:41,4.225E-05,2.037125E-03,-2.635085E-05,6.746544E-04,-5.038264E-05,2.766763E-05,2.801409E-04,6.631571E-08,37.53353,18.17966, 175
24/06/2020 00:08:01,0.0000426,2.04321E-03,-3.642081E-05,6.738875E-04,-5.386895E-05,3.787042E-05,2.699489E-04,6.636258E-08,37.51965,18.17963, 175
24/06/2020 00:08:21,4.315E-05,2.045272E-03,-3.254775E-05,6.750762E-04,-4.868987E-05,4.118881E-05,2.71442E-04,6.628541E-08,37.51112,18.17963, 175
24/06/2020 00:08:41,4.285E-05,2.038382E-03,-4.117177E-05,6.725455E-04,-4.925413E-05,1.781154E-05,2.709065E-04,6.624738E-08,37.47663,18.17963, 175
24/06/2020 00:09:01,4.255E-05,2.03099E-03,-3.81766E-05,6.687494E-04,-4.860926E-05,1.216534E-05,2.668005E-04,6.636678E-08,37.46881,18.17963, 175
24/06/2020 00:09:21,0.0000429,2.03094E-03,-3.489741E-05,6.722771E-04,-5.761724E-05,1.40474E-05,2.784693E-04,6.628807E-08,37.46296,18.17963, 175
24/06/2020 00:09:41,0.0000422,2.022139E-03,-3.654991E-05,6.72603E-04,-5.183359E-05,2.79648E-05,2.701762E-04,6.642205E-08,37.45375,18.17963, 175
24/06/2020 00:10:01,0.0000419,2.01691E-03,-3.332236E-05,6.703023E-04,-4.8972E-05,2.727141E-05,2.702573E-04,6.650917E-08,37.44015,18.17966, 175
24/06/2020 00:10:21,4.185E-05,2.023497E-03,-2.991407E-05,6.661036E-04,-4.808531E-05,1.706862E-05,2.764568E-04,6.668783E-08,37.43787,18.17963, 175
24/06/2020 00:10:41,4.205E-05,2.016105E-03,-4.073282E-05,6.655093E-04,-4.90123E-05,2.103087E-05,2.7399E-04,6.690583E-08,37.43182,18.17964, 175
24/06/2020 00:11:01,4.285E-05,2.019273E-03,-4.065536E-05,6.704557E-04,-4.848835E-05,1.919833E-05,2.714583E-04,6.705906E-08,37.42427,18.17963, 175
24/06/2020 00:11:21,0.0000426,2.012535E-03,-3.71696E-05,6.724496E-04,-5.23374E-05,3.250276E-06,2.68326E-04,6.730559E-08,37.42147,18.17966, 175
24/06/2020 00:11:41,4.295E-05,1.999812E-03,-3.95709E-05,6.623459E-04,-5.211572E-05,1.394835E-05,2.694783E-04,6.765559E-08,37.41836,18.17963, 175
24/06/2020 00:12:01,0.0000425,2.008562E-03,-4.512229E-05,6.610039E-04,-5.302257E-05,1.379976E-05,2.70663E-04,6.802152E-08,37.41981,18.17966, 175
24/06/2020 00:12:21,0.0000431,2.018569E-03,-4.628421E-05,6.613873E-04,-5.943093E-05,3.276903E-05,2.661188E-04,6.844493E-08,37.41722,18.17964, 175
24/06/2020 00:12:41,0.000045,2.022894E-03,-4.344396E-05,6.625376E-04,-5.618644E-05,2.425019E-05,2.702735E-04,6.910516E-08,37.41936,18.17964, 175
24/06/2020 00:13:01,4.455E-05,2.006148E-03,-4.189474E-05,6.556932E-04,-5.747618E-05,2.930206E-05,2.743308E-04,6.966454E-08,37.42113,18.17963, 175
24/06/2020 00:13:21,4.535E-05,2.003483E-03,-3.401951E-05,6.558466E-04,-5.229709E-05,2.915348E-05,2.705657E-04,6.995021E-08,37.43476,18.17969, 175
24/06/2020 00:13:41,4.575E-05,2.006651E-03,-3.737617E-05,6.605437E-04,-5.602523E-05,2.771716E-05,2.668005E-04,7.073933E-08,37.43811,18.17967, 175
24/06/2020 00:14:01,4.515E-05,2.002326E-03,-4.08361E-05,6.628252E-04,-5.312333E-05,2.410161E-05,2.679852E-04,7.135356E-08,37.47338,18.17979, 175
24/06/2020 00:14:21,0.0000446,2.015049E-03,-4.011313E-05,6.602753E-04,-5.804044E-05,1.206628E-05,2.630353E-04,7.191008E-08,37.48702,18.17989, 175
24/06/2020 00:14:41,0.0000444,2.014596E-03,-4.173982E-05,6.624609E-04,-5.630736E-05,2.018889E-05,2.653561E-04,7.231824E-08,37.5103,18.17992, 175
24/06/2020 00:15:01,0.0000447,2.003584E-03,-4.176564E-05,6.590675E-04,-5.423169E-05,1.28092E-05,2.65989E-04,7.298222E-08,37.53366,18.17995, 175
24/06/2020 00:15:21,0.0000442,2.002427E-03,-2.774515E-05,6.593167E-04,-5.735526E-05,1.94955E-05,2.649179E-04,7.366808E-08,37.60825,18.17998, 175
24/06/2020 00:15:41,4.405E-05,2.016708E-03,-3.487159E-05,6.59911E-04,-5.318378E-05,2.16252E-05,2.660539E-04,7.43137E-08,37.2312,18.17987, 175
24/06/2020 00:16:01,4.345E-05,2.021989E-03,-3.053376E-05,6.644165E-04,-4.975793E-05,1.092713E-05,2.627756E-04,7.449987E-08,37.48875,18.18004, 175
24/06/2020 00:16:21,0.0000439,2.009467E-03,-4.509647E-05,6.563258E-04,-5.179329E-05,-3.634131E-06,2.622725E-04,7.463519E-08,37.52942,18.18005, 175
24/06/2020 00:16:41,4.345E-05,2.03451E-03,-3.895121E-05,6.609847E-04,-5.499747E-05,3.002636E-06,2.644959E-04,7.520276E-08,37.57034,18.18019, 175
24/06/2020 00:17:01,0.000043,2.023849E-03,-3.998403E-05,6.719128E-04,-6.015641E-05,1.028327E-05,2.62451E-04,7.560495E-08,37.53733,18.18019, 175
24/06/2020 00:17:21,0.0000428,2.026213E-03,-4.142997E-05,6.707241E-04,-5.342561E-05,2.0387E-05,2.615746E-04,7.560849E-08,37.57812,18.18015, 175
24/06/2020 00:17:41,0.0000427,2.042456E-03,-4.215294E-05,6.710308E-04,-5.419139E-05,2.633037E-05,2.617856E-04,7.573319E-08,37.59659,18.18019, 175
24/06/2020 00:18:01,0.0000431,2.035164E-03,-4.006149E-05,6.669089E-04,-5.689177E-05,2.098134E-05,2.658429E-04,7.581212E-08,37.61593,18.18024, 175
24/06/2020 00:18:21,4.295E-05,2.037628E-03,-4.241115E-05,6.623651E-04,-5.7718E-05,2.474547E-05,2.574362E-04,7.577697E-08,37.61115,18.18018, 175
24/06/2020 00:18:41,0.0000428,2.025358E-03,-4.106849E-05,6.633812E-04,-5.171268E-05,2.410161E-05,2.64999E-04,7.580771E-08,37.63652,18.18022, 175
24/06/2020 00:19:01,0.0000426,2.044819E-03,-3.729871E-05,6.584731E-04,-5.773815E-05,2.192237E-05,2.685532E-04,7.563723E-08,37.64949,18.18025, 175
24/06/2020 00:19:21,0.0000428,2.03451E-03,-3.290924E-05,6.593359E-04,-5.459443E-05,9.243177E-06,2.71085E-04,7.532724E-08,37.66666,18.18022, 175
24/06/2020 00:19:41,0.0000421,2.037578E-03,-3.696304E-05,6.567285E-04,-4.985869E-05,-6.853457E-06,2.680826E-04,7.484081E-08,37.72026,18.18092, 175
24/06/2020 00:20:01,0.0000423,2.043813E-03,-3.675648E-05,6.551372E-04,-5.497732E-05,-6.754401E-06,2.68537E-04,7.418126E-08,37.66775,18.18047, 175
24/06/2020 00:20:21,0.0000423,2.044367E-03,-3.549128E-05,6.542936E-04,-5.465489E-05,1.796012E-05,2.657618E-04,7.368488E-08,37.69512,18.18031, 175
24/06/2020 00:20:41,0.0000436,0.0020502,-3.334818E-05,6.593359E-04,-5.296211E-05,1.429504E-05,2.646907E-04,7.296497E-08,37.70404,18.18033, 175
24/06/2020 00:21:01,0.0000442,2.047535E-03,-3.502651E-05,6.617515E-04,-4.999975E-05,5.578097E-06,2.704196E-04,7.234455E-08,37.71511,18.18025, 175
24/06/2020 00:21:21,4.395E-05,2.051055E-03,-3.474249E-05,6.634771E-04,-4.715831E-05,1.072902E-05,2.702573E-04,7.158462E-08,37.73075,18.1803, 175
24/06/2020 00:21:41,0.0000434,2.053318E-03,-3.982911E-05,6.620583E-04,-5.346591E-05,2.271482E-05,2.663785E-04,7.083419E-08,37.73007,18.18027, 175
24/06/2020 00:22:01,4.405E-05,2.051407E-03,-2.833902E-05,6.696504E-04,-5.165222E-05,3.167941E-05,2.66411E-04,7.009592E-08,37.73938,18.18031, 175
24/06/2020 00:22:21,0.0000442,2.047937E-03,-3.177314E-05,6.614064E-04,-5.080584E-05,3.143177E-05,2.629866E-04,6.933156E-08,37.80813,18.18039, 175
24/06/2020 00:22:41,4.415E-05,2.043914E-03,-3.569784E-05,6.647424E-04,-5.042295E-05,2.925253E-05,2.643174E-04,6.87505E-08,37.77843,18.18025, 175
24/06/2020 00:23:01,4.565E-05,2.058095E-03,-3.156657E-05,6.630169E-04,-5.219633E-05,2.999545E-05,2.682935E-04,6.803612E-08,37.78139,18.18031, 175
24/06/2020 00:23:21,4.585E-05,2.057341E-03,-3.827988E-05,6.656243E-04,-5.316363E-05,1.127383E-05,2.632949E-04,6.744776E-08,37.78144,18.18022, 175
24/06/2020 00:23:41,0.0000455,2.045423E-03,-2.570534E-05,6.642631E-04,-5.251876E-05,2.07337E-05,2.617532E-04,6.691998E-08,37.78319,18.18025, 175
24/06/2020 00:24:01,4.545E-05,2.059956E-03,-2.500819E-05,6.660845E-04,-4.699709E-05,2.925253E-05,2.642849E-04,6.643776E-08,37.79087,18.18024, 175
24/06/2020 00:24:21,4.455E-05,2.048842E-03,-3.3374E-05,6.619049E-04,-4.784348E-05,1.132336E-05,2.655183E-04,6.623964E-08,37.79273,18.18025, 175
24/06/2020 00:24:41,4.375E-05,2.055279E-03,-2.797754E-05,6.677716E-04,-4.810546E-05,2.95497E-05,2.689427E-04,6.621908E-08,37.7961,18.18024, 175
24/06/2020 00:25:01,4.355E-05,2.058799E-03,-3.502651E-05,6.597576E-04,-5.521914E-05,2.350727E-05,2.681475E-04,6.610234E-08,37.80364,18.18016, 175
24/06/2020 00:25:21,0.0000439,2.05548E-03,-3.381295E-05,6.709925E-04,-4.669481E-05,1.895069E-05,2.632787E-04,6.626573E-08,37.8036,18.18018, 175
24/06/2020 00:25:41,4.355E-05,2.042255E-03,-2.761605E-05,6.685768E-04,-4.7118E-05,1.607806E-05,2.658592E-04,6.658457E-08,37.8119,18.18018, 175
24/06/2020 00:26:01,4.415E-05,2.050301E-03,-2.999153E-05,6.796008E-04,-5.068492E-05,1.295778E-05,2.676281E-04,6.69726E-08,37.8199,18.18022, 175
24/06/2020 00:26:21,4.405E-05,2.049244E-03,-3.177314E-05,6.695163E-04,-5.070508E-05,1.746484E-05,2.648205E-04,6.752536E-08,37.81863,18.18024, 175
24/06/2020 00:26:41,4.415E-05,2.058296E-03,-3.383877E-05,6.754404E-04,-5.290165E-05,1.479032E-05,2.658916E-04,6.820415E-08,37.8273,18.18016, 175
24/06/2020 00:27:01,4.435E-05,2.059855E-03,-3.001735E-05,6.725263E-04,-4.598949E-05,3.366053E-05,2.669303E-04,6.891589E-08,37.82907,18.18018, 175
24/06/2020 00:27:21,4.405E-05,2.042858E-03,-3.445846E-05,6.691903E-04,-4.915336E-05,2.048606E-05,2.643336E-04,6.978726E-08,37.82626,18.18021, 175
24/06/2020 00:27:41,4.395E-05,2.064029E-03,-2.642831E-05,6.670239E-04,-4.494158E-05,2.177379E-05,2.698191E-04,7.06918E-08,37.82421,18.18016, 175
24/06/2020 00:28:01,0.0000427,2.05895E-03,-2.596354E-05,6.651642E-04,-5.153131E-05,2.652849E-05,2.623537E-04,7.159434E-08,37.82735,18.18015, 175
24/06/2020 00:28:21,0.0000423,2.049647E-03,-2.748695E-05,6.653942E-04,-5.566249E-05,1.944597E-05,2.644959E-04,7.248075E-08,37.816,18.18015, 175
24/06/2020 00:28:41,4.205E-05,2.047132E-03,-3.105017E-05,6.679058E-04,-4.875032E-05,2.266529E-05,2.698516E-04,7.324267E-08,37.81618,18.1803, 175
24/06/2020 00:29:01,0.0000421,2.052966E-03,-3.386459E-05,6.710883E-04,-4.51431E-05,1.875257E-05,2.695919E-04,7.393296E-08,37.81548,18.18021, 175
24/06/2020 00:29:21,0.000042,2.05553E-03,-2.800336E-05,6.713376E-04,-4.695679E-05,1.741531E-05,2.663785E-04,7.47296E-08,37.8096,18.18015, 175
24/06/2020 00:29:41,4.195E-05,2.053821E-03,-2.7048E-05,6.660461E-04,-4.877047E-05,1.251203E-05,2.71085E-04,7.548047E-08,37.80384,18.18018, 175
24/06/2020 00:30:01,0.000042,2.055933E-03,-2.59119E-05,6.60352E-04,-4.848835E-05,1.424552E-05,2.654859E-04,7.584153E-08,37.82927,18.18024, 175
24/06/2020 00:30:22,4.125E-05,2.055933E-03,-3.636917E-05,6.610614E-04,-4.887124E-05,2.281388E-05,0.0002662,7.62163E-08,37.76593,18.18025, 175
24/06/2020 00:30:41,4.115789E-05,2.04908E-03,-3.067781E-05,6.670986E-04,-5.158753E-05,1.608848E-05,2.674266E-04,7.678323E-08,37.75984,18.18022, 175
24/06/2020 00:31:01,0.000042,2.060559E-03,-3.012063E-05,6.645507E-04,-4.802485E-05,9.589874E-06,2.64577E-04,7.704743E-08,37.74915,18.18021, 175
24/06/2020 00:31:21,4.235E-05,2.054424E-03,-3.262521E-05,6.635154E-04,-4.534462E-05,4.356615E-05,2.642849E-04,7.723184E-08,37.73651,18.18019, 175
24/06/2020 00:31:41,4.265E-05,2.052161E-03,-3.283177E-05,6.706666E-04,-4.56469E-05,2.469595E-05,2.647556E-04,7.742221E-08,37.72642,18.18008, 175
24/06/2020 00:32:01,4.315E-05,2.045322E-03,-3.138583E-05,6.636496E-04,-4.800469E-05,2.509217E-05,2.698029E-04,7.753718E-08,37.71123,18.18008, 175
24/06/2020 00:32:21,4.325E-05,2.042808E-03,-3.587858E-05,6.66583E-04,-5.199481E-05,2.895536E-05,2.666219E-04,7.741491E-08,37.7182,18.18011, 175
24/06/2020 00:32:41,4.335E-05,2.042657E-03,-3.476831E-05,6.620392E-04,-4.953625E-05,3.826665E-05,2.653074E-04,7.741336E-08,37.70748,18.18013, 175
24/06/2020 00:33:01,4.305E-05,2.033856E-03,-2.795172E-05,6.579938E-04,-4.766211E-05,2.529028E-05,2.624186E-04,7.746598E-08,37.69736,18.1801, 175
24/06/2020 00:33:21,4.305E-05,2.026665E-03,-2.906199E-05,6.60467E-04,-4.542523E-05,3.058979E-05,2.592701E-04,7.746576E-08,37.68049,18.1801, 175
24/06/2020 00:33:41,4.355E-05,2.029532E-03,-3.29867E-05,6.698038E-04,-4.584842E-05,2.697424E-05,2.616558E-04,7.734858E-08,37.66846,18.18004, 175
24/06/2020 00:34:01,4.325E-05,2.038382E-03,-3.265103E-05,6.613681E-04,-4.607009E-05,2.791527E-05,2.609255E-04,7.735543E-08,37.65303,18.18065, 175
24/06/2020 00:34:21,4.275E-05,2.030286E-03,-3.494905E-05,6.634387E-04,-4.760165E-05,2.885631E-05,2.606171E-04,7.729706E-08,37.63375,18.17981, 175
24/06/2020 00:34:41,0.0000427,2.037628E-03,-2.771933E-05,6.644165E-04,-4.826667E-05,3.336337E-05,2.621102E-04,7.727252E-08,37.63767,18.18028, 175
24/06/2020 00:35:01,0.0000419,2.031946E-03,-3.543964E-05,6.592784E-04,-5.185375E-05,2.157568E-05,2.662811E-04,7.730303E-08,37.62179,18.18025, 175
24/06/2020 00:35:21,0.0000411,2.01525E-03,-2.756441E-05,6.579938E-04,-5.207542E-05,3.772184E-05,2.685857E-04,7.723449E-08,37.60279,18.18007, 175
24/06/2020 00:35:41,4.155E-05,2.031543E-03,-3.252193E-05,6.653176E-04,-4.788378E-05,2.846008E-05,2.639928E-04,7.722653E-08,37.58059,18.18004, 175
24/06/2020 00:36:01,4.205E-05,2.018016E-03,-3.593022E-05,6.610805E-04,-5.058416E-05,4.084211E-05,2.643985E-04,7.712151E-08,37.56456,18.18005, 175
24/06/2020 00:36:21,0.000043,2.018519E-03,-2.939766E-05,6.590675E-04,-5.006021E-05,4.178314E-05,2.661026E-04,7.698287E-08,37.53138,18.18005, 175
24/06/2020 00:36:41,0.0000424,2.012635E-03,-3.479413E-05,6.533734E-04,-5.261953E-05,3.192705E-05,2.587183E-04,7.702488E-08,37.55251,18.18002, 175
24/06/2020 00:37:01,0.0000423,2.016256E-03,-2.828738E-05,6.514753E-04,-5.050356E-05,3.648363E-05,2.600491E-04,7.695501E-08,37.51778,18.17992, 175
24/06/2020 00:37:21,0.0000424,2.010976E-03,-3.427772E-05,6.520313E-04,-5.038264E-05,1.350259E-05,2.655508E-04,7.658024E-08,37.49924,18.17989, 175
24/06/2020 00:37:41,4.235E-05,2.007003E-03,-3.125673E-05,6.574187E-04,-5.513853E-05,2.865819E-05,2.628405E-04,7.637108E-08,37.45943,18.17987, 175
24/06/2020 00:38:01,0.000043,2.007908E-03,-3.247029E-05,6.555014E-04,-5.267998E-05,3.821712E-05,2.62662E-04,7.636577E-08,37.42651,18.17986, 175
24/06/2020 00:38:21,4.285E-05,2.006701E-03,-3.500069E-05,6.576871E-04,-5.108797E-05,2.236813E-05,2.588319E-04,7.6079E-08,37.186,18.17975, 175
24/06/2020 00:38:41,0.0000415,1.993878E-03,-3.422608E-05,6.532391E-04,-5.110812E-05,2.083275E-05,2.565923E-04,7.585767E-08,37.429,18.1799, 175
24/06/2020 00:39:01,0.0000414,1.988095E-03,-2.609265E-05,6.559041E-04,-5.028188E-05,2.117945E-05,2.55651E-04,7.560119E-08,37.51926,18.17987, 175
24/06/2020 00:39:21,4.275E-05,1.980803E-03,-3.138583E-05,6.511111E-04,-5.2418E-05,2.400255E-05,2.582639E-04,7.539225E-08,37.47205,18.17979, 175
24/06/2020 00:39:41,4.365E-05,1.986134E-03,-3.507815E-05,6.465673E-04,-4.794424E-05,1.236345E-05,2.621102E-04,7.530779E-08,37.44821,18.17984, 175
24/06/2020 00:40:01,0.0000431,1.984927E-03,-3.598187E-05,6.49098E-04,-5.461458E-05,1.830682E-05,2.575173E-04,7.500819E-08,37.4465,18.17982, 175
24/06/2020 00:40:21,4.285E-05,1.966371E-03,-3.525889E-05,6.509193E-04,-5.193435E-05,1.053091E-05,2.603412E-04,7.487796E-08,37.44321,18.17989, 175
24/06/2020 00:40:41,0.0000416,1.974165E-03,-4.148161E-05,6.442091E-04,-5.689177E-05,1.796012E-05,2.58978E-04,7.471412E-08,37.45504,18.1799, 175
24/06/2020 00:41:01,0.0000407,1.967628E-03,-3.990657E-05,6.461071E-04,-5.57431E-05,1.226439E-05,2.616233E-04,7.464514E-08,37.39185,18.17986, 175
24/06/2020 00:41:21,3.925E-05,1.972305E-03,-3.373549E-05,6.474875E-04,-5.306287E-05,1.523608E-05,2.57777E-04,7.450275E-08,37.40168,18.17993, 175
24/06/2020 00:41:41,3.925E-05,1.968081E-03,-4.408948E-05,6.427712E-04,-5.542066E-05,2.434925E-05,2.597894E-04,7.464116E-08,37.40191,18.17992, 175
24/06/2020 00:42:01,0.0000408,1.974819E-03,-3.840898E-05,6.397228E-04,-5.590431E-05,3.663222E-05,2.585073E-04,7.473226E-08,37.40335,18.17992, 175
24/06/2020 00:42:21,0.0000411,1.961594E-03,-3.401951E-05,6.5044E-04,-5.538036E-05,2.900489E-05,2.603899E-04,7.481273E-08,37.39053,18.17992, 175
24/06/2020 00:42:41,0.0000408,1.973964E-03,-3.593022E-05,6.397803E-04,-5.677086E-05,1.350259E-05,2.594324E-04,7.500775E-08,37.39286,18.17992, 175
24/06/2020 00:43:01,4.135E-05,1.966069E-03,-3.995821E-05,6.37959E-04,-5.554158E-05,2.068417E-05,2.600329E-04,7.521072E-08,37.38784,18.17993, 175
24/06/2020 00:43:21,4.165E-05,1.958576E-03,-3.45101E-05,6.389368E-04,-5.795983E-05,2.380444E-05,2.577121E-04,7.54221E-08,37.48179,18.17992, 175
24/06/2020 00:43:41,0.0000413,1.966874E-03,-3.737617E-05,6.40528E-04,-5.848378E-05,1.558277E-05,2.53103E-04,7.567482E-08,37.47293,18.17992, 175
24/06/2020 00:44:01,0.0000407,1.972456E-03,-3.910614E-05,6.397036E-04,-5.445337E-05,7.262053E-06,2.524863E-04,7.59899E-08,37.47362,18.17995, 175
24/06/2020 00:44:21,4.055E-05,1.967477E-03,-4.380545E-05,6.397612E-04,-5.832257E-05,2.754995E-06,2.510256E-04,7.649069E-08,37.47926,18.17996, 175
24/06/2020 00:44:41,4.085E-05,1.965365E-03,-4.390873E-05,6.415442E-04,-6.041838E-05,1.1571E-05,2.465788E-04,7.681572E-08,37.50195,18.18001, 175
24/06/2020 00:45:01,4.125E-05,1.977887E-03,-4.037133E-05,6.398187E-04,-5.810089E-05,2.23186E-05,2.464977E-04,7.719181E-08,37.52308,18.18011, 175
24/06/2020 00:45:21,0.0000395,1.970193E-03,-4.458007E-05,6.452827E-04,-6.045869E-05,1.464174E-05,2.509607E-04,7.773883E-08,37.55884,18.18019, 175
24/06/2020 00:45:41,0.0000418,1.974367E-03,-4.199802E-05,6.469124E-04,-5.437275E-05,1.370071E-05,2.56365E-04,7.825798E-08,37.23306,18.18002, 175
24/06/2020 00:46:01,0.0000419,1.978088E-03,-3.696304E-05,6.482736E-04,-5.429215E-05,1.642475E-05,2.550667E-04,7.874551E-08,37.47658,18.18018, 175
24/06/2020 00:46:21,0.0000419,1.980049E-03,-3.719542E-05,6.394353E-04,-5.453397E-05,3.547445E-06,2.510256E-04,7.931552E-08,37.50324,18.18019, 175
24/06/2020 00:46:41,4.195E-05,1.977183E-03,-3.853808E-05,6.421002E-04,-6.25142E-05,6.865828E-06,2.560567E-04,7.993903E-08,37.53701,18.18028, 175
24/06/2020 00:47:01,0.0000421,1.98729E-03,-4.132669E-05,6.429821E-04,-5.679101E-05,3.795085E-06,2.520481E-04,8.054243E-08,37.51998,18.1803, 175
24/06/2020 00:47:21,0.0000423,1.99071E-03,-3.784093E-05,6.395119E-04,-5.981382E-05,-4.277996E-06,2.480881E-04,8.121569E-08,37.56079,18.1803, 175
24/06/2020 00:47:41,0.0000421,1.980904E-03,-3.195388E-05,6.424644E-04,-6.239329E-05,2.953107E-06,2.583775E-04,8.192367E-08,37.58463,18.18036, 175
24/06/2020 00:48:01,4.235E-05,1.985229E-03,-3.510397E-05,6.44976E-04,-5.026173E-05,1.711815E-05,2.554237E-04,8.224913E-08,37.60009,18.18039, 175
24/06/2020 00:48:21,0.0000428,1.994582E-03,-3.543964E-05,6.443625E-04,-4.496173E-05,1.112524E-05,2.573064E-04,8.297324E-08,37.60419,18.1804, 175
