Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
08/06/2020 00:00:20,4.246154E-05,1.956971E-03,-3.452334E-05,7.008523E-04,-4.660852E-05,4.191395E-05,3.148777E-04,1.1405E-07,37.4116,18.18017, 175
08/06/2020 00:00:41,4.138095E-05,1.957822E-03,-4.289559E-05,6.973578E-04,-5.163399E-05,5.611563E-05,3.12356E-04,1.143077E-07,37.41782,18.18018, 175
08/06/2020 00:01:01,4.205E-05,1.965767E-03,-3.882211E-05,7.027799E-04,-4.667466E-05,4.128786E-05,3.114309E-04,1.14223E-07,37.4197,18.18025, 175
08/06/2020 00:01:21,4.205E-05,1.960186E-03,-3.889957E-05,7.032783E-04,-4.709785E-05,4.559681E-05,3.132323E-04,1.147959E-07,37.41893,18.18022, 175
08/06/2020 00:01:41,4.265E-05,1.961141E-03,-3.373549E-05,6.999232E-04,-5.020127E-05,5.213452E-05,3.093535E-04,1.153137E-07,37.43272,18.18027, 175
08/06/2020 00:02:01,4.225E-05,1.958073E-03,-4.215294E-05,7.037001E-04,-5.054386E-05,4.668643E-05,3.164944E-04,1.157606E-07,37.42632,18.18024, 175
08/06/2020 00:02:21,4.295E-05,1.958375E-03,-3.680812E-05,7.031058E-04,-4.717846E-05,3.742467E-05,3.183121E-04,1.159876E-07,37.37598,18.18025, 175
08/06/2020 00:02:41,4.265E-05,1.954704E-03,-4.398619E-05,6.997123E-04,-4.941534E-05,2.880678E-05,3.147417E-04,1.163321E-07,37.45361,18.18028, 175
08/06/2020 00:03:01,0.0000436,1.955911E-03,-3.90545E-05,6.984469E-04,-4.776287E-05,2.489406E-05,3.149526E-04,1.166605E-07,37.47019,18.18031, 175
08/06/2020 00:03:21,0.0000433,1.959783E-03,-4.334068E-05,7.004025E-04,-4.810546E-05,1.602853E-05,3.138977E-04,1.168042E-07,37.48054,18.18049, 175
