Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
05/06/2020 00:00:20,4.223684E-05,1.839647E-03,-2.155912E-05,7.188935E-04,-1.649107E-05,7.51312E-05,3.350257E-04,5.367437E-07,37.50706,18.18041, 175
05/06/2020 00:00:41,4.295238E-05,1.844125E-03,-2.457539E-05,7.223546E-04,-1.77209E-05,8.125704E-05,3.363907E-04,5.331659E-07,37.48409,18.18034, 175
05/06/2020 00:01:01,0.0000447,1.839647E-03,-1.406033E-05,7.231598E-04,-1.519709E-05,9.443152E-05,3.297862E-04,5.293573E-07,37.48732,18.1803, 175
05/06/2020 00:01:21,4.405E-05,1.843016E-03,-1.759773E-05,7.2107E-04,-1.954995E-05,7.358019E-05,3.40465E-04,5.247481E-07,37.48284,18.18042, 175
05/06/2020 00:01:41,4.425E-05,1.844726E-03,-2.968168E-05,7.20955E-04,-1.807884E-05,8.655655E-05,3.373003E-04,5.26829E-07,37.48135,18.18034, 175
05/06/2020 00:02:01,0.0000444,1.828181E-03,-2.361389E-05,7.227763E-04,-1.805869E-05,9.958244E-05,3.345413E-04,5.282453E-07,37.47248,18.18036, 175
05/06/2020 00:02:21,4.485E-05,1.825969E-03,-2.100602E-05,7.271284E-04,-1.634576E-05,7.922639E-05,3.33243E-04,5.304239E-07,37.46978,18.1804, 175
05/06/2020 00:02:41,4.415E-05,1.844223E-03,-2.544714E-05,7.235624E-04,-2.136363E-05,8.620985E-05,3.254692E-04,5.334152E-07,37.47319,18.18033, 175
05/06/2020 00:03:01,4.375E-05,1.829036E-03,-2.309748E-05,7.203223E-04,-1.783702E-05,7.69481E-05,3.272057E-04,5.365774E-07,37.48177,18.18037, 175
05/06/2020 00:03:21,0.000043,1.82627E-03,-2.513729E-05,7.215302E-04,-1.920736E-05,9.715556E-05,3.315551E-04,5.407879E-07,37.48503,18.18048, 175
