Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
19/06/2020 00:00:20,4.294872E-05,2.011256E-03,-2.738632E-05,7.101828E-04,-5.396661E-05,2.667453E-05,2.747457E-04,4.152199E-08,37.70757,18.18028, 175
19/06/2020 00:00:41,4.257143E-05,2.012803E-03,-3.008374E-05,7.127502E-04,-5.286231E-05,2.465349E-05,2.77038E-04,4.142023E-08,37.70147,18.18025, 175
19/06/2020 00:01:01,4.235E-05,2.010071E-03,-3.009481E-05,7.120783E-04,-5.084614E-05,2.538934E-05,2.749151E-04,4.140014E-08,37.69956,18.18022, 175
19/06/2020 00:01:21,4.205E-05,1.995437E-03,-2.880379E-05,7.136121E-04,-5.278074E-05,2.410161E-05,2.759375E-04,4.127986E-08,37.68716,18.18022, 175
19/06/2020 00:01:41,4.255E-05,2.004891E-03,-3.502651E-05,7.111581E-04,-4.693664E-05,3.745557E-06,2.750449E-04,4.116245E-08,37.68196,18.18024, 175
19/06/2020 00:02:01,4.315E-05,1.998102E-03,-3.319326E-05,7.021088E-04,-5.060431E-05,2.177379E-05,2.765705E-04,4.116953E-08,37.70446,18.18019, 175
19/06/2020 00:02:21,4.235E-05,1.998153E-03,-3.164403E-05,7.023006E-04,-5.274044E-05,2.543887E-05,2.758077E-04,4.101277E-08,37.6452,18.18022, 175
19/06/2020 00:02:41,4.245E-05,1.997298E-03,-3.815078E-05,7.045245E-04,-4.774272E-05,1.711815E-05,2.735194E-04,4.109613E-08,37.64196,18.18005, 175
19/06/2020 00:03:01,4.255E-05,2.004489E-03,-2.937184E-05,7.058282E-04,-4.871002E-05,2.043653E-05,2.779662E-04,4.104085E-08,37.6421,18.18015, 175
19/06/2020 00:03:21,0.000042,1.99946E-03,-3.644663E-05,7.01898E-04,-4.61104E-05,2.652849E-05,2.787614E-04,4.102117E-08,37.62889,18.18018, 175
19/06/2020 00:03:41,0.0000413,1.976026E-03,-3.001735E-05,7.033166E-04,-5.09066E-05,2.850961E-05,2.787452E-04,4.111315E-08,37.63023,18.18005, 175
19/06/2020 00:04:01,4.155E-05,1.976529E-03,-3.293506E-05,7.012652E-04,-5.507808E-05,1.91488E-05,2.774793E-04,4.099663E-08,37.63256,18.18004, 175
19/06/2020 00:04:21,4.145E-05,1.984474E-03,-3.293506E-05,7.012269E-04,-5.918911E-05,1.850493E-05,2.787614E-04,4.100592E-08,37.57979,18.18004, 175
19/06/2020 00:04:41,4.194737E-05,1.985877E-03,-2.940038E-05,6.964218E-04,-5.018749E-05,2.750601E-05,2.765662E-04,4.088569E-08,37.67191,18.18009, 175
19/06/2020 00:05:01,4.205E-05,1.994079E-03,-3.218626E-05,6.985428E-04,-5.286135E-05,2.187284E-05,2.746716E-04,4.101432E-08,37.66046,18.18015, 175
19/06/2020 00:05:21,4.195E-05,1.980301E-03,-3.928688E-05,6.997123E-04,-5.600508E-05,1.152147E-05,2.713609E-04,4.101387E-08,37.66514,18.18022, 175
19/06/2020 00:05:41,4.175E-05,1.97316E-03,-3.21088E-05,6.996548E-04,-5.493702E-05,8.896481E-06,2.733246E-04,4.093516E-08,37.67575,18.18021, 175
19/06/2020 00:06:01,0.000042,1.985027E-03,-3.376131E-05,7.059049E-04,-5.392941E-05,2.236813E-05,2.706955E-04,4.098203E-08,37.68901,18.18027, 175
19/06/2020 00:06:21,0.0000422,1.984223E-03,-3.629171E-05,7.058858E-04,-5.382865E-05,1.776201E-05,2.633923E-04,4.088033E-08,37.69979,18.1803, 175
19/06/2020 00:06:41,4.295E-05,1.999661E-03,-3.352893E-05,7.049271E-04,-5.382865E-05,2.953107E-06,2.666057E-04,4.092765E-08,37.708,18.1803, 175
19/06/2020 00:07:01,0.0000433,1.983368E-03,-2.614429E-05,7.016487E-04,-5.802028E-05,8.599312E-06,2.660864E-04,4.095572E-08,37.67858,18.18025, 175
19/06/2020 00:07:21,4.305E-05,1.98724E-03,-2.895871E-05,7.054064E-04,-5.403017E-05,2.727141E-05,2.744607E-04,4.087966E-08,37.7131,18.1803, 175
19/06/2020 00:07:41,4.285E-05,1.998555E-03,-3.316744E-05,7.030291E-04,-4.979823E-05,1.003563E-05,2.678554E-04,4.088166E-08,37.72163,18.18037, 175
19/06/2020 00:08:01,0.0000432,1.999561E-03,-3.347728E-05,7.040452E-04,-5.185375E-05,1.79106E-05,2.708415E-04,4.092809E-08,37.72617,18.18037, 175
19/06/2020 00:08:21,4.355E-05,1.995739E-03,-3.288341E-05,7.020897E-04,-5.509823E-05,1.414646E-05,2.729351E-04,4.096833E-08,37.72725,18.18039, 175
19/06/2020 00:08:41,4.335E-05,1.991967E-03,-2.841648E-05,7.031058E-04,-4.885109E-05,1.469127E-05,2.753695E-04,4.092543E-08,37.73069,18.18037, 175
19/06/2020 00:09:01,0.0000437,1.991364E-03,-2.942348E-05,7.053489E-04,-5.344576E-05,2.687518E-05,2.734707E-04,4.095572E-08,37.7326,18.18034, 175
19/06/2020 00:09:21,4.315E-05,1.996342E-03,-2.913946E-05,7.04908E-04,-5.056401E-05,2.781622E-05,2.748015E-04,4.09104E-08,37.7262,18.18036, 175
19/06/2020 00:09:41,0.0000434,1.997951E-03,-2.991407E-05,7.02013E-04,-4.292637E-05,1.03328E-05,2.745905E-04,4.091791E-08,37.73379,18.18037, 175
19/06/2020 00:10:01,0.0000437,2.004639E-03,-2.921692E-05,7.067677E-04,-5.153131E-05,1.895069E-05,2.718478E-04,4.097607E-08,37.72318,18.18034, 175
19/06/2020 00:10:21,0.0000439,2.007255E-03,-2.606683E-05,7.150692E-04,-4.719861E-05,3.019357E-05,2.736817E-04,4.09115E-08,37.84338,18.1804, 175
19/06/2020 00:10:41,0.0000434,2.005846E-03,-3.11018E-05,7.112539E-04,-5.108797E-05,3.281856E-05,2.723671E-04,4.099685E-08,37.78396,18.18037, 175
19/06/2020 00:11:01,0.0000433,1.994431E-03,-3.334818E-05,7.038151E-04,-5.082599E-05,1.43941E-05,2.722048E-04,4.104859E-08,37.76661,18.1804, 175
19/06/2020 00:11:21,4.295E-05,1.995889E-03,-3.649827E-05,7.045054E-04,-4.214044E-05,1.716767E-05,2.770087E-04,4.111337E-08,37.75158,18.18043, 175
19/06/2020 00:11:41,0.0000434,1.99594E-03,-3.006899E-05,7.057324E-04,-4.552599E-05,2.241765E-05,2.765055E-04,4.091747E-08,37.70079,18.18039, 175
19/06/2020 00:12:01,4.395E-05,2.006148E-03,-2.826156E-05,7.141873E-04,-5.124918E-05,2.509217E-05,2.702897E-04,4.104262E-08,37.71653,18.1804, 175
19/06/2020 00:12:21,4.455E-05,2.006199E-03,-2.849395E-05,7.049846E-04,-4.679557E-05,2.053558E-05,2.725943E-04,4.103333E-08,37.70853,18.18042, 175
19/06/2020 00:12:41,4.395E-05,1.988598E-03,-3.133419E-05,7.018787E-04,-4.691648E-05,1.726673E-05,2.719938E-04,4.119275E-08,37.71167,18.18036, 175
19/06/2020 00:13:01,4.415E-05,1.989604E-03,-2.81841E-05,7.041986E-04,-4.474006E-05,3.252139E-05,2.746554E-04,4.129446E-08,37.70885,18.18037, 175
19/06/2020 00:13:21,0.0000436,1.993425E-03,-2.753859E-05,7.004025E-04,-4.659405E-05,4.094117E-05,2.731136E-04,4.131833E-08,37.71464,18.18036, 175
