Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
07/06/2020 00:00:20,4.179487E-05,1.761263E-03,-3.092172E-05,8.295512E-04,-3.674949E-05,3.254171E-05,3.391883E-04,1.120609E-07,37.69249,18.18052, 175
07/06/2020 00:00:41,0.000042,1.74968E-03,-3.121492E-05,8.316173E-04,-4.24408E-05,2.800254E-05,3.406876E-04,1.110984E-07,37.68435,18.18054, 175
07/06/2020 00:01:01,0.0000431,1.77382E-03,-2.968168E-05,8.340512E-04,-3.79085E-05,4.074305E-05,3.413738E-04,1.105684E-07,37.67328,18.18054, 175
07/06/2020 00:01:21,0.000043,1.755415E-03,-3.373549E-05,8.379815E-04,-3.585299E-05,2.058511E-05,3.356774E-04,1.102551E-07,37.66872,18.18049, 175
07/06/2020 00:01:41,4.265E-05,1.743045E-03,-2.808082E-05,8.280887E-04,-4.083055E-05,4.049541E-05,3.34801E-04,1.101007E-07,37.67344,18.18052, 175
07/06/2020 00:02:01,4.195E-05,1.755868E-03,-2.81841E-05,8.280504E-04,-3.371686E-05,4.084211E-05,3.391504E-04,1.097808E-07,37.66429,18.18052, 175
07/06/2020 00:02:21,0.0000422,1.754007E-03,-3.652409E-05,8.27782E-04,-3.730394E-05,2.885631E-05,3.404812E-04,1.101766E-07,37.66451,18.18049, 175
07/06/2020 00:02:41,0.000043,1.754711E-03,-3.066286E-05,8.301018E-04,-3.591344E-05,3.717703E-05,3.402865E-04,1.108399E-07,37.6669,18.18051, 175
07/06/2020 00:03:01,0.0000433,1.757376E-03,-3.123091E-05,8.249062E-04,-3.246744E-05,4.004966E-05,3.406598E-04,1.118258E-07,37.66738,18.18045, 175
07/06/2020 00:03:21,0.0000436,1.746112E-03,-2.480163E-05,8.319232E-04,-3.605451E-05,3.826665E-05,3.38128E-04,1.137711E-07,37.66547,18.18046, 175
07/06/2020 00:03:41,0.0000437,1.743698E-03,-2.666069E-05,8.306194E-04,-3.532903E-05,3.11346E-05,3.366836E-04,1.167635E-07,37.66813,18.18048, 175
07/06/2020 00:04:01,4.285E-05,1.747168E-03,-2.715128E-05,8.333994E-04,-3.041192E-05,1.870305E-05,3.347036E-04,1.213472E-07,37.67939,18.18045, 175
07/06/2020 00:04:21,4.295E-05,1.753102E-03,-2.658323E-05,8.332843E-04,-3.274957E-05,3.985155E-05,3.346387E-04,1.284685E-07,37.67529,18.18052, 175
07/06/2020 00:04:41,4.265E-05,1.758885E-03,-3.476831E-05,8.385375E-04,-2.87393E-05,4.490341E-05,3.386798E-04,1.32981E-07,37.67615,18.18051, 175
07/06/2020 00:05:01,0.000044,1.751593E-03,-3.67823E-05,8.438482E-04,-2.436629E-05,3.980202E-05,3.382416E-04,1.462181E-07,37.6781,18.18049, 175
07/06/2020 00:05:21,0.0000438,1.754108E-03,-3.887375E-05,8.479127E-04,-2.698607E-05,3.663222E-05,3.461128E-04,1.851764E-07,37.67472,18.18043, 175
07/06/2020 00:05:41,0.0000435,1.757125E-03,-2.384627E-05,8.425828E-04,-2.982751E-05,4.856849E-05,3.513386E-04,2.204173E-07,37.67104,18.18051, 175
07/06/2020 00:06:01,4.435E-05,1.755717E-03,-2.813246E-05,8.45727E-04,-2.525299E-05,7.278773E-05,3.515334E-04,2.152758E-07,37.66685,18.18045, 175
07/06/2020 00:06:21,0.0000445,1.760243E-03,-3.055958E-05,8.414708E-04,-1.807884E-05,7.234199E-05,3.522961E-04,2.153414E-07,37.66471,18.18048, 175
07/06/2020 00:06:41,4.415E-05,1.759388E-03,-3.07145E-05,8.385758E-04,-2.265337E-05,7.115331E-05,3.594857E-04,2.272503E-07,37.65307,18.18043, 175
07/06/2020 00:07:01,0.0000433,1.765272E-03,-2.720292E-05,8.355659E-04,-2.430584E-05,6.753776E-05,3.541625E-04,2.396777E-07,37.64729,18.18037, 175
07/06/2020 00:07:21,0.0000422,1.750738E-03,-2.611847E-05,8.311371E-04,-2.073892E-05,7.625471E-05,3.676003E-04,2.668651E-07,37.64443,18.18037, 175
07/06/2020 00:07:41,0.0000424,1.749582E-03,-3.283177E-05,8.281654E-04,-2.319747E-05,6.516041E-05,3.594045E-04,2.585067E-07,37.64586,18.18033, 175
07/06/2020 00:08:01,4.315E-05,1.752951E-03,-2.978497E-05,8.306386E-04,-2.255261E-05,6.674531E-05,3.632996E-04,2.862011E-07,37.63755,18.18039, 175
07/06/2020 00:08:21,0.0000429,1.742793E-03,-2.839066E-05,8.309453E-04,-1.967086E-05,7.684904E-05,3.613034E-04,3.15271E-07,37.63404,18.18039, 175
07/06/2020 00:08:41,4.295E-05,1.748979E-03,-3.138583E-05,8.425636E-04,-2.120242E-05,8.729947E-05,3.638351E-04,3.161605E-07,37.63494,18.18051, 175
07/06/2020 00:09:01,4.305E-05,1.744101E-03,-2.95784E-05,8.412983E-04,-1.81393E-05,8.888437E-05,3.694829E-04,3.192604E-07,37.6296,18.18045, 175
07/06/2020 00:09:21,4.28421E-05,1.739469E-03,-2.815013E-05,8.389613E-04,-2.150788E-05,8.386379E-05,3.696537E-04,3.263974E-07,37.61739,18.18041, 175
07/06/2020 00:09:41,4.285E-05,1.745307E-03,-2.955258E-05,8.293349E-04,-1.866325E-05,8.7349E-05,3.694829E-04,3.202553E-07,37.60443,18.18037, 175
07/06/2020 00:10:01,4.335E-05,1.750085E-03,-2.743531E-05,8.287789E-04,-2.218987E-05,8.457543E-05,3.634456E-04,3.100587E-07,37.58773,18.18036, 175
07/06/2020 00:10:21,0.0000425,1.754158E-03,-2.580862E-05,8.309645E-04,-2.027542E-05,7.154953E-05,3.570026E-04,2.674853E-07,37.58559,18.18036, 175
07/06/2020 00:10:41,4.305E-05,1.745257E-03,-3.319326E-05,8.333994E-04,-2.769139E-05,8.675466E-05,3.506894E-04,2.737939E-07,37.54954,18.1803, 175
07/06/2020 00:11:01,4.415E-05,1.753152E-03,-2.797754E-05,8.329584E-04,-1.952979E-05,9.145983E-05,3.587716E-04,3.151129E-07,37.64334,18.18036, 175
07/06/2020 00:11:21,4.445E-05,1.743447E-03,-3.190224E-05,8.262866E-04,-2.888036E-05,7.585848E-05,3.5611E-04,2.660864E-07,37.60509,18.18028, 175
07/06/2020 00:11:41,4.425E-05,1.732987E-03,-2.650577E-05,8.257689E-04,-2.656287E-05,6.164391E-05,3.397347E-04,2.13581E-07,37.59613,18.18036, 175
