Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
17/06/2020 00:00:20,4.26579E-05,1.799628E-03,-3.29337E-05,7.950673E-04,-5.37194E-05,2.635905E-05,3.011492E-04,4.514227E-07,37.47772,18.17982, 175
17/06/2020 00:00:41,4.247619E-05,1.800255E-03,-3.898564E-05,7.961033E-04,-5.174915E-05,3.385157E-05,3.012273E-04,4.499642E-07,37.463,18.17979, 175
17/06/2020 00:01:01,0.0000425,1.795193E-03,-3.17215E-05,7.915659E-04,-5.072523E-05,3.841523E-05,3.062375E-04,4.470431E-07,37.45751,18.17984, 175
17/06/2020 00:01:21,0.0000431,1.797908E-03,-2.991407E-05,7.923711E-04,-4.85488E-05,3.024309E-05,3.006871E-04,4.412681E-07,37.45285,18.17978, 175
17/06/2020 00:01:41,4.335E-05,1.79303E-03,-3.714379E-05,7.929463E-04,-5.604538E-05,2.702377E-05,3.015311E-04,4.351154E-07,37.45394,18.17992, 175
17/06/2020 00:02:01,0.0000435,1.796601E-03,-2.730621E-05,7.930229E-04,-5.709329E-05,3.415582E-05,2.997783E-04,4.296055E-07,37.46013,18.17984, 175
17/06/2020 00:02:21,0.0000438,1.797355E-03,-3.420026E-05,7.930804E-04,-5.43526E-05,3.618647E-05,2.990804E-04,4.259093E-07,37.46091,18.1799, 175
17/06/2020 00:02:41,0.0000437,1.79645E-03,-3.063704E-05,7.916425E-04,-5.836287E-05,2.509217E-05,3.007845E-04,4.226836E-07,37.45278,18.17993, 175
17/06/2020 00:03:01,4.415E-05,1.787951E-03,-3.461338E-05,7.931763E-04,-5.209557E-05,2.9203E-05,2.975711E-04,4.212438E-07,37.46257,18.17993, 175
17/06/2020 00:03:21,4.375E-05,1.791069E-03,-3.420026E-05,7.885558E-04,-5.820165E-05,2.79648E-05,2.956723E-04,4.201051E-07,37.48321,18.18004, 175
