Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
25/06/2020 00:00:22,4.202439E-05,2.088299E-03,-3.463605E-05,6.72264E-04,-5.418893E-05,6.264243E-06,2.653465E-04,4.671186E-08,37.76325,18.18029, 175
25/06/2020 00:00:42,0.0000423,2.103505E-03,-3.239283E-05,6.779328E-04,-5.610584E-05,-9.627031E-06,2.711012E-04,4.695583E-08,37.79788,18.18025, 175
25/06/2020 00:01:02,4.295E-05,2.100437E-03,-3.275431E-05,6.720086E-04,-5.23374E-05,-1.55395E-06,2.791834E-04,4.700469E-08,37.81232,18.18021, 175
25/06/2020 00:01:22,0.0000421,2.101644E-03,-3.169568E-05,6.73159E-04,-5.126933E-05,4.042726E-06,2.736817E-04,4.709954E-08,37.82845,18.18027, 175
25/06/2020 00:01:42,0.0000422,2.09918E-03,-2.681562E-05,6.834927E-04,-5.463473E-05,5.429513E-06,2.764406E-04,4.724017E-08,37.85514,18.18019, 175
25/06/2020 00:02:02,0.0000413,2.087262E-03,-3.448428E-05,6.769934E-04,-5.09066E-05,-7.101098E-06,2.784044E-04,4.739649E-08,37.85186,18.18016, 175
25/06/2020 00:02:22,0.0000417,2.100638E-03,-3.386459E-05,6.787381E-04,-4.719861E-05,1.813961E-06,2.765218E-04,4.761847E-08,37.87642,18.18024, 175
25/06/2020 00:02:42,4.245E-05,2.112204E-03,-3.3374E-05,6.801568E-04,-5.362713E-05,1.558277E-05,2.767652E-04,4.778209E-08,37.88897,18.1801, 175
25/06/2020 00:03:02,0.0000426,2.108232E-03,-2.921692E-05,6.808661E-04,-5.134994E-05,9.936571E-06,2.721399E-04,4.791807E-08,37.8984,18.18016, 175
25/06/2020 00:03:22,0.0000425,2.118893E-03,-2.689308E-05,6.782396E-04,-4.925413E-05,-1.453031E-05,2.742497E-04,4.807616E-08,37.9047,18.18021, 175
25/06/2020 00:03:42,0.000042,2.119949E-03,-3.120509E-05,6.900688E-04,-5.251876E-05,5.262304E-07,2.811633E-04,4.825835E-08,37.9189,18.18024, 175
25/06/2020 00:04:02,4.235E-05,2.111802E-03,-2.960422E-05,6.890718E-04,-4.705755E-05,1.181864E-05,2.778688E-04,4.845359E-08,37.83651,18.18019, 175
25/06/2020 00:04:22,4.265E-05,2.122664E-03,-2.658323E-05,6.782204E-04,-5.096705E-05,1.741531E-05,2.738277E-04,4.848034E-08,37.92224,18.1801, 175
25/06/2020 00:04:42,0.0000429,2.124826E-03,-2.722874E-05,6.831093E-04,-4.469975E-05,1.726673E-05,2.802058E-04,4.879851E-08,37.93373,18.18016, 175
25/06/2020 00:05:02,0.0000419,2.112104E-03,-2.21163E-05,6.849114E-04,-4.512295E-05,2.35877E-06,2.731299E-04,4.903774E-08,37.9315,18.18018, 175
