Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
13/06/2020 00:00:20,4.382051E-05,2.081606E-03,-3.845599E-05,7.040083E-04,-5.123833E-05,2.822387E-05,2.768097E-04,4.583964E-08,37.62527,18.17931, 175
13/06/2020 00:00:41,4.366667E-05,2.088617E-03,-3.035424E-05,6.903828E-04,-4.814096E-05,2.866291E-05,2.792019E-04,4.573071E-08,37.62123,18.1792, 175
13/06/2020 00:01:01,4.305E-05,2.086055E-03,-3.644663E-05,6.908356E-04,-5.088644E-05,3.67808E-05,2.796053E-04,4.565596E-08,37.61348,18.17929, 175
13/06/2020 00:01:21,0.000042,2.085703E-03,-4.112013E-05,6.967215E-04,-5.014082E-05,4.257559E-05,2.758401E-04,4.566458E-08,37.61583,18.1793, 175
13/06/2020 00:01:41,4.235E-05,2.087061E-03,-3.729871E-05,6.943825E-04,-5.126933E-05,4.460624E-05,2.763595E-04,4.558719E-08,37.6154,18.17929, 175
13/06/2020 00:02:01,0.0000425,2.081177E-03,-3.492323E-05,6.942482E-04,-5.4272E-05,1.162053E-05,2.763919E-04,4.558653E-08,37.61663,18.17929, 175
13/06/2020 00:02:21,4.275E-05,2.068907E-03,-3.760855E-05,6.935581E-04,-5.606553E-05,2.340821E-05,2.752397E-04,4.556265E-08,37.62016,18.17929, 175
13/06/2020 00:02:41,0.0000422,2.063778E-03,-3.288341E-05,6.926378E-04,-5.519899E-05,3.182799E-05,2.763595E-04,4.558277E-08,37.62426,18.17932, 175
13/06/2020 00:03:01,0.000042,2.067046E-03,-4.189474E-05,6.928487E-04,-5.392941E-05,2.83115E-05,2.705494E-04,4.556552E-08,37.62321,18.17932, 175
13/06/2020 00:03:21,0.0000434,2.071069E-03,-3.624007E-05,7.02569E-04,-5.38488E-05,2.494359E-05,2.705332E-04,4.552904E-08,37.63285,18.17929, 175
13/06/2020 00:03:41,4.435E-05,2.086105E-03,-3.662737E-05,6.935581E-04,-5.028188E-05,2.142709E-05,2.710687E-04,4.55213E-08,37.63285,18.1793, 175
13/06/2020 00:04:01,0.0000446,2.06413E-03,-3.719542E-05,6.934238E-04,-4.963702E-05,2.722188E-05,2.748664E-04,4.551843E-08,37.63074,18.1793, 175
13/06/2020 00:04:21,0.0000457,2.078361E-03,-3.278013E-05,6.903947E-04,-4.99393E-05,2.474547E-05,2.770736E-04,4.550185E-08,37.63638,18.1793, 175
13/06/2020 00:04:41,0.0000449,2.081982E-03,-3.376131E-05,6.929254E-04,-4.875032E-05,2.504264E-05,2.740062E-04,4.547664E-08,37.63408,18.17935, 175
13/06/2020 00:05:01,0.0000459,2.082736E-03,-2.787425E-05,6.965298E-04,-5.207542E-05,1.583042E-05,2.731623E-04,4.546912E-08,37.63338,18.1793, 175
13/06/2020 00:05:21,4.515E-05,2.085854E-03,-2.991407E-05,6.918134E-04,-5.050356E-05,1.573136E-05,2.730163E-04,4.54877E-08,37.62831,18.17932, 175
13/06/2020 00:05:41,4.375E-05,2.087161E-03,-2.83132E-05,6.944975E-04,-5.519899E-05,2.360633E-05,2.768301E-04,4.552572E-08,37.63165,18.17933, 175
13/06/2020 00:06:01,0.0000438,2.073483E-03,-3.923524E-05,6.919859E-04,-5.134994E-05,1.231392E-05,2.758726E-04,4.547288E-08,37.63109,18.17932, 175
13/06/2020 00:06:21,0.0000445,2.081378E-03,-3.241865E-05,6.869629E-04,-5.606553E-05,1.018421E-05,2.723995E-04,4.548195E-08,37.63229,18.17935, 175
13/06/2020 00:06:41,4.425E-05,2.083892E-03,-2.126423E-05,6.886884E-04,-5.544082E-05,2.048606E-05,2.748339E-04,4.531324E-08,37.62598,18.1793, 175
