Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
03/06/2020 00:00:20,4.307895E-05,2.095398E-03,-3.06914E-05,8.053799E-04,-4.441763E-05,5.550243E-05,3.58652E-04,3.189585E-07,37.49812,18.18012, 175
03/06/2020 00:00:41,4.395238E-05,2.111462E-03,-3.39691E-05,7.989699E-04,-4.612576E-05,4.597416E-05,3.592198E-04,3.180379E-07,37.50002,18.18031, 175
03/06/2020 00:01:01,4.365E-05,2.107176E-03,-4.32374E-05,8.048521E-04,-4.296667E-05,4.232795E-05,3.582198E-04,3.171261E-07,37.50763,18.18053, 175
03/06/2020 00:01:21,4.425E-05,2.096163E-03,-3.280595E-05,8.018996E-04,-4.447808E-05,5.253074E-05,3.608652E-04,3.168541E-07,37.51942,18.18037, 175
03/06/2020 00:01:41,4.485E-05,2.097118E-03,-3.355474E-05,7.995606E-04,-4.893169E-05,5.248121E-05,3.582847E-04,3.160435E-07,37.60123,18.1803, 175
03/06/2020 00:02:01,0.0000451,2.097118E-03,-3.799586E-05,7.987937E-04,-4.072979E-05,4.802368E-05,3.591773E-04,3.156475E-07,37.43187,18.18044, 175
03/06/2020 00:02:21,4.425E-05,2.097973E-03,-3.138583E-05,8.024556E-04,-4.484082E-05,5.248121E-05,3.593396E-04,3.154585E-07,37.48254,18.18042, 175
03/06/2020 00:02:41,4.395E-05,2.094905E-03,-3.667902E-05,8.007109E-04,-4.544538E-05,6.258495E-05,3.579277E-04,3.155513E-07,37.50954,18.18042, 175
03/06/2020 00:03:01,0.0000442,2.09219E-03,-3.407116E-05,8.049863E-04,-4.70374E-05,3.603788E-05,3.563372E-04,3.153707E-07,37.52708,18.17992, 175
03/06/2020 00:03:21,0.0000443,2.103907E-03,-3.146329E-05,8.095493E-04,-4.983853E-05,3.752373E-05,3.585119E-04,3.140883E-07,37.54292,18.18033, 175
03/06/2020 00:03:41,0.0000441,2.094252E-03,-3.611097E-05,8.022255E-04,-5.004006E-05,3.791995E-05,3.595019E-04,3.150552E-07,37.55775,18.18044, 175
03/06/2020 00:04:01,4.385E-05,2.09224E-03,-3.755691E-05,7.95036E-04,-4.590888E-05,5.565101E-05,3.571162E-04,3.15332E-07,37.57987,18.18045, 175
03/06/2020 00:04:21,0.0000444,2.100789E-03,-2.619593E-05,8.005768E-04,-4.304728E-05,4.297182E-05,3.543572E-04,3.149258E-07,37.60958,18.18045, 175
03/06/2020 00:04:41,4.355E-05,2.102449E-03,-4.313412E-05,7.976242E-04,-4.655375E-05,4.827133E-05,3.525396E-04,3.150548E-07,37.59818,18.18042, 175
03/06/2020 00:05:01,4.315E-05,2.094252E-03,-3.228955E-05,7.944225E-04,-4.641268E-05,4.846944E-05,3.538866E-04,3.150103E-07,37.5916,18.18046, 175
03/06/2020 00:05:21,4.335E-05,2.088972E-03,-4.034552E-05,7.962247E-04,-5.042295E-05,4.450719E-05,3.583334E-04,3.150568E-07,37.61035,18.18049, 175
03/06/2020 00:05:41,0.0000441,2.10275E-03,-2.906199E-05,7.958604E-04,-4.393397E-05,4.074305E-05,3.569215E-04,3.154987E-07,37.62774,18.18056, 175
03/06/2020 00:06:01,4.425E-05,2.103655E-03,-3.334818E-05,7.998865E-04,-4.923398E-05,4.802368E-05,3.581387E-04,3.155239E-07,37.6492,18.18056, 175
03/06/2020 00:06:21,4.405E-05,2.102046E-03,-3.35031E-05,8.063475E-04,-4.189861E-05,5.570054E-05,3.586255E-04,3.157326E-07,37.63708,18.18057, 175
03/06/2020 00:06:41,4.345E-05,2.105617E-03,-3.45101E-05,8.079388E-04,-4.806515E-05,4.698359E-05,3.5809E-04,3.157614E-07,37.65216,18.18056, 175
03/06/2020 00:07:01,4.365E-05,2.117334E-03,-2.836484E-05,8.055615E-04,-4.381306E-05,4.916283E-05,3.605244E-04,3.156676E-07,37.67281,18.18062, 175
03/06/2020 00:07:21,4.275E-05,2.102851E-03,-3.216044E-05,7.998674E-04,-4.742029E-05,4.589398E-05,3.542274E-04,3.155646E-07,37.69164,18.18062, 175
03/06/2020 00:07:41,4.325E-05,2.12372E-03,-3.332236E-05,8.046221E-04,-4.310774E-05,3.985155E-05,3.544059E-04,3.149805E-07,37.70685,18.18059, 175
03/06/2020 00:08:01,4.335E-05,0.0021289,-3.151493E-05,8.103737E-04,-4.824652E-05,3.990108E-05,3.580413E-04,3.146486E-07,37.71572,18.18057, 175
03/06/2020 00:08:21,0.0000425,2.111098E-03,-3.28576E-05,8.053315E-04,-4.574766E-05,4.78751E-05,3.582198E-04,3.144012E-07,37.74729,18.18063, 175
