Software Version: bsiPRRinterface version 2.1.20, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,2,4,6,8,9,10,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,Lamp V-032(3/3/15),solar calibration completed 2/26/16,solar calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,lamp calibration completed 2/26/16,n/a,n/a
27/06/2020 00:00:22,4.368293E-05,1.823493E-03,-2.595788E-05,8.583362E-04,-5.03158E-05,4.772289E-05,2.760658E-04,5.735028E-07,37.52262,18.17993, 175
27/06/2020 00:00:42,0.0000441,1.832908E-03,-2.738367E-05,8.486987E-04,-4.425641E-05,4.747888E-05,2.774144E-04,5.706796E-07,37.52322,18.17996, 175
27/06/2020 00:01:02,0.0000431,1.820789E-03,-3.262521E-05,8.566935E-04,-4.744044E-05,3.915815E-05,2.744769E-04,5.712143E-07,37.5196,18.17995, 175
27/06/2020 00:01:22,0.0000437,1.821191E-03,-2.436268E-05,8.543353E-04,-4.637238E-05,5.728544E-05,2.683747E-04,5.672786E-07,37.51632,18.17993, 175
27/06/2020 00:01:42,0.0000429,1.832657E-03,-3.275431E-05,8.547379E-04,-5.52393E-05,4.282323E-05,2.704358E-04,5.6705E-07,37.52346,18.17998, 175
27/06/2020 00:02:02,4.21579E-05,1.821358E-03,-3.347728E-05,8.437241E-04,-5.105721E-05,2.250107E-05,2.710312E-04,5.704441E-07,37.52768,18.18004, 175
27/06/2020 00:02:22,0.000042,1.815308E-03,-3.192806E-05,8.450369E-04,-4.871002E-05,1.88021E-05,2.738764E-04,5.67662E-07,37.53266,18.18007, 175
27/06/2020 00:02:42,4.235E-05,1.812089E-03,-3.528471E-05,8.365244E-04,-5.600508E-05,2.930206E-05,2.660539E-04,5.677323E-07,37.53762,18.1801, 175
27/06/2020 00:03:02,0.0000426,1.817671E-03,-3.182478E-05,8.3848E-04,-5.116858E-05,3.851429E-05,2.683747E-04,5.705156E-07,37.54043,18.18016, 175
27/06/2020 00:03:22,4.205E-05,1.817319E-03,-3.489741E-05,8.429279E-04,-5.280089E-05,4.282323E-05,2.656644E-04,5.717171E-07,37.54954,18.18021, 175
27/06/2020 00:03:42,0.0000422,1.818174E-03,-2.828738E-05,8.395153E-04,-5.362713E-05,3.440346E-05,2.682124E-04,5.733811E-07,37.56528,18.18019, 175
27/06/2020 00:04:02,0.0000427,1.819984E-03,-3.141165E-05,8.415284E-04,-4.877047E-05,2.895536E-05,2.715394E-04,5.755152E-07,37.5957,18.18019, 175
